t_fs,I_W_m-2,I_R_continuous_W_m-2,I_R_iir_fp64_W_m-2,I_R_iir_fp32_W_m-2,fp64_error_over_response_peak,fp32_error_over_response_peak,Q_gaussian_dimensionless,p_rot_over_A_gaussian,delta_n_elec,delta_n_rot,rot_over_electronic_peak,rot_over_instantaneous_electronic,eq10_power_density_W_m-3
262.5,865102851629.448,-2.473964631968695e+16,-2.472912521622216e+16,-2.472904515334963e+16,2.5129049806465334e-05,2.5320275367371322e-05,-0.0021077358206879945,-9.058550253262127e-08,6.747802242709694e-12,-5.690118653527999e-07,-0.14590047829558972,nan,165978038160.7535
265.0,671111379413.1111,-2.5608782007624956e+16,-2.559873690040193e+16,-2.559866006667264e+16,2.3992160191511403e-05,2.4175673129727032e-05,-0.002181783298927304,-9.376788808670449e-08,5.234668759422266e-12,-5.89001986175374e-07,-0.15102615030137795,nan,134551792878.19592
267.5,519369233217.16003,-2.635737392538803e+16,-2.6347800677603508e+16,-2.6347728132898816e+16,2.2865151092941322e-05,2.303841994287717e-05,-0.002245560847715104,-9.650889635279536e-08,4.0510800190938486e-12,-6.062196002839248e-07,-0.1554409231497243,nan,108183800020.63557
270.0,400970656992.7767,-2.6991083815346812e+16,-2.6981977339205468e+16,-2.698191011892429e+16,2.1750293900540562e-05,2.191084567150542e-05,-0.0022995508287249567,-9.882925809523982e-08,3.127571124543658e-12,-6.207949277529767e-07,-0.15917818660332736,nan,86329011707.27106
272.5,308818793727.6778,-2.7515512409935416e+16,-2.750686673919186e+16,-2.7506802367135744e+16,2.064968674171422e-05,2.0803435691118316e-05,-0.002344230405786164,-1.0074948068732602e-07,2.4087865910758868e-12,-6.328567854285146e-07,-0.16227097062269605,nan,68408162141.97593
275.0,237273703657.23502,-2.7936188888896532e+16,-2.792799724916644e+16,-2.792793679541043e+16,1.9565259809767653e-05,1.970965012498474e-05,-0.002380070646676013,-1.0228980950843863e-07,1.850734888526433e-12,-6.425323444446203e-07,-0.1647518831909283,nan,53852956478.90151
277.5,181865471690.2421,-2.8258561180229468e+16,-2.825081605701509e+16,-2.825075942227968e+16,1.849878082300692e-05,1.8634049627425218e-05,-0.0024075356967927153,-1.0347019243047533e-07,1.4185506791838883e-12,-6.499469071452778e-07,-0.1666530531141738,nan,42133096230.986694
280.0,139061098048.22357,-2.8487987077421624e+16,-2.8480680281809292e+16,-2.84806260719616e+16,1.7451860585004063e-05,1.758133768474097e-05,-0.0024270820223729873,-1.0431024729312753e-07,1.0846765647761438e-12,-6.552237027806973e-07,-0.16800607763607625,nan,32770686425.96739
282.5,106075677011.43742,-2.862972614503283e+16,-2.862284887703053e+16,-2.862280022687744e+16,1.6425958621225683e-05,1.6542156710535575e-05,-0.0024391577208746807,-1.0482923226575624e-07,8.273902806892119e-13,-6.584837013357552e-07,-0.1688419747014757,nan,25346123536.97955
285.0,80719920810.27588,-2.8688932384318548e+16,-2.8682475293811296e+16,-2.8682429405331456e+16,1.542238886867537e-05,1.5531990860453248e-05,-0.0024442018961121988,-1.0504601899218955e-07,6.296153823201518e-13,-6.598454448393267e-07,-0.16919113970239144,nan,19498448832.142056
287.5,61277409753.85833,-2.8670647630311604e+16,-2.866460087562164e+16,-2.86645580464128e+16,1.4442325396767421e-05,1.454462049591871e-05,-0.0024426440957097642,-1.0497906841379402e-07,4.77963796080095e-13,-6.594248954971669e-07,-0.16908330653773512,nan,14922302521.969015
290.0,46406073959.85418,-2.857979565162394e+16,-2.857414895567056e+16,-2.857410818264269e+16,1.348680814035294e-05,1.3584192169659808e-05,-0.002434903808424089,-1.0464640916559142e-07,3.619673768868626e-13,-6.573352999873506e-07,-0.1685475128172694,nan,11362974550.626469
292.5,35059362401.07644,-2.8421176924168864e+16,-2.841591962823042e+16,-2.841588158745805e+16,1.255674862685128e-05,1.2647606821223318e-05,-0.002421390018882847,-1.0406561843997102e-07,2.734630267283962e-13,-6.536870692558839e-07,-0.16761206903997022,nan,8610572568.0763
295.0,26423354804.580067,-2.8199464050033304e+16,-2.8194585165120524e+16,-2.819454903779328e+16,1.165293568146511e-05,1.1739223722327646e-05,-0.0024025008172877805,-1.0325380521265179e-07,2.0610216747572452e-13,-6.48587673150766e-07,-0.1663045315771195,nan,6493979535.84229
297.5,19866742193.840244,-2.7919197792840204e+16,-2.7914686048696424e+16,-2.7914652461563904e+16,1.0776041095164474e-05,1.0856262027196541e-05,-0.002378623061640726,-1.0222759572595551e-07,1.549605891119539e-13,-6.421415492353247e-07,-0.1646516792911089,nan,4875022793.851031
300.0,14901161193.84765,-2.7584783701126664e+16,-2.7580627592876052e+16,-2.7580598495215616e+16,9.926625242322451e-06,9.996123328791683e-06,-0.0023501320900666265,-1.0100312112513007e-07,1.1622905731201167e-13,-6.344500251259133e-07,-0.16267949362202905,nan,3643099555.1382256
302.5,11149832068.066065,-2.7200489291516776e+16,-2.719667712398682e+16,-2.7196649893789696e+16,9.105142635601686e-06,9.170180393481239e-06,-0.002317391480829204,-9.959600714439029e-08,8.696869013091531e-14,-6.256112537048858e-07,-0.16041314197561177,nan,2710382039.0768304
305.0,8322835231.782819,-2.6770441763783308e+16,-2.6766961693532548e+16,-2.676693626834125e+16,8.311947406846953e-06,8.372674012250527e-06,-0.002280752857661789,-9.802136574049733e-08,6.491811480790599e-14,-6.157201605670161e-07,-0.15787696424795283,nan,2007644268.3030977
307.5,6197678224.469495,-2.6298626220263816e+16,-2.629546629535014e+16,-2.629544549600461e+16,7.54729870361794e-06,7.596976742767025e-06,-0.0022405557380674778,-9.629378857305801e-08,4.834189015086206e-14,-6.048684030660678e-07,-0.15509446232463278,nan,1480700749.2884464
310.0,4604065663.84915,-2.57888843625195e+16,-2.5786032560047876e+16,-2.5786012982575104e+16,6.811365992878505e-06,6.8581256592973954e-06,-0.002197127422278793,-9.442734223227359e-08,3.5911712178023367e-14,-5.931443403379486e-07,-0.1520882923943458,nan,1087416320.001583
312.5,3411997862.5420604,-2.5244913638592852e+16,-2.5242357900085132e+16,-2.524234098986189e+16,6.10423426285229e-06,6.144623357357343e-06,-0.0021507829206068594,-9.243556511657903e-08,2.661358332782807e-14,-5.806330136876356e-07,-0.14888025991990658,nan,795229990.9360206
315.0,2522497525.321107,-2.467026681473025e+16,-2.466799507936252e+16,-2.466798145581875e+16,5.425909116261537e-06,5.458448166089558e-06,-0.0021018249169535916,-9.033146586448321e-08,1.9675480697504635e-14,-5.674161367387957e-07,-0.14549131711251173,nan,579128900.4147452
317.5,1860405026.4697144,-2.4068351945981852e+16,-2.4066352181737652e+16,-2.4066340289511424e+16,4.776321748175469e-06,4.804725645750776e-06,-0.002050543766306901,-8.812752324691872e-08,1.451115920646377e-14,-5.535720947575826e-07,-0.14194156275835454,nan,420008110.0016543
320.0,1368796911.3472793,-2.3442432720670656e+16,-2.3440692953460776e+16,-2.344068381356851e+16,4.155333802678658e-06,4.177163909064018e-06,-0.0019972175240883187,-8.583568742853339e-08,1.0676615908508779e-14,-5.391759525754251e-07,-0.138250244250109,nan,303355422.34805405
322.5,1004674283.5614086,-2.2795629154330904e+16,-2.279413749513259e+16,-2.279413017424691e+16,3.56274210343919e-06,3.580227617339494e-06,-0.0019421120052742448,-8.346738250858174e-08,7.836459411778987e-15,-5.242994705496109e-07,-0.1344357616793874,nan,218205994.37424242
325.0,735641653.8864932,-2.2130918609349696e+16,-2.212966327941989e+16,-2.21296579313664e+16,2.9982832537723275e-06,3.011056771580352e-06,-0.001885480871266034,-8.103351025439596e-08,5.738004900314647e-15,-5.09011128015043e-07,-0.13051567385001103,nan,156318076.75392872
327.5,537355991.1516274,-2.145113711720136e+16,-2.1450106471420224e+16,-2.1450101763342336e+16,2.4616381022826424e-06,2.472883075220717e-06,-0.0018275657425399774,-7.854445494281577e-08,4.191376730982694e-15,-4.933761536956313e-07,-0.12650670607580292,nan,111527972.63078827
330.0,391572907.2195082,-2.0758980980838612e+16,-2.07581635292408e+16,-2.0758161057120256e+16,1.952436071419104e-06,1.958340588990445e-06,-0.001768596335165716,-7.601008922742707e-08,3.0542686763121637e-15,-4.774565625592881e-07,-0.12242475963058669,nan,79248800.1171099
332.5,284654420.57900614,-2.005700863549429e+16,-2.005639306304665e+16,-2.005639131824128e+16,1.4702593457043955e-06,1.4744267128576399e-06,-0.001708790619340377,-7.343978095198431e-08,2.2203044805162477e-15,-4.6131119861636867e-07,-0.11828492272214582,nan,56083593.49469497
335.0,206432459.41078272,-1.9347642746850908e+16,-1.934721793153591e+16,-1.9347217055744e+16,1.01464691843469e-06,1.016738696987234e-06,-0.001648354998145662,-7.084240083296758e-08,1.6101731834041053e-15,-4.449957831775709e-07,-0.11410148286604382,nan,39528555.33990609
337.5,149345725.78393635,-1.863317252624773e+16,-1.8632927555512816e+16,-1.863292963468083e+16,5.850984945951926e-07,5.801325215102481e-07,-0.0015874845047958107,-6.822633093683372e-08,1.1648966611147035e-15,-4.285629681036978e-07,-0.10988794053940969,nan,27746836.12110652
340.0,107786002.60234527,-1.791575624331617e+16,-1.791568042894947e+16,-1.791568298115072e+16,1.8107824937045148e-07,1.7498246364398338e-07,-0.001526363016705806,-6.559947388016169e-08,8.407308202982932e-16,-4.120623935962719e-07,-0.10565702399904409,nan,19397087.137983467
342.5,77604461.6946884,-1.719742391716014e+16,-1.7197506808653238e+16,-1.7197509688426496e+16,-1.979815582616837e-07,-2.0485973086722602e-07,-0.0014651634847710118,-6.296926268354931e-08,6.053148012185695e-16,-3.955407500946832e-07,-0.10142070515248287,nan,13504258.802281225
345.0,55739847.05252665,-1.6480080167926522e+16,-1.6480311564385254e+16,-1.6480316721987584e+16,-5.52677117564216e-07,-5.6499575374779e-07,-0.001404048176311523,-6.034267121278715e-08,4.3477080700970788e-16,-3.7904184386231003e-07,-0.09719021637495129,nan,9362768.316278977
347.5,39939222.99792855,-1.5765507211341342e+16,-1.5765877172005234e+16,-1.5765883272036352e+16,-8.836297428768651e-07,-8.981993159542686e-07,-0.0013431689301967157,-5.772622514350849e-08,3.115259393838427e-16,-3.626066658608509e-07,-0.09297606816944895,nan,6464314.196604407
350.0,28548822.961424943,-1.5055367979515444e+16,-1.5055866832946324e+16,-1.5055874712141824e+16,-1.1914826950100201e-06,-1.2103016997671692e-06,-0.0012826674227275402,-5.512601338818164e-08,2.2268081909911454e-16,-3.4627346352885524e-07,-0.08878806757150134,nan,4444344.501347799
352.5,20357833.60098586,-1.4351209352049664e+16,-1.4351827704049542e+16,-1.435183723053056e+16,-1.476898146174528e-06,-1.4996515975385197e-06,-0.001222675442915967,-5.2547699926969804e-08,1.587911020876897e-16,-3.300778150971423e-07,-0.08463533720439546,nan,3042560.83438612
355.0,14482037.576735491,-1.3654465482190534e+16,-1.3655194222508422e+16,-1.36552042725376e+16,-1.7405542874346183e-06,-1.7645582034321676e-06,-0.0011633151758624223,-4.999653598662326e-08,1.1295989309853683e-16,-3.140527060903823e-07,-0.08052633489496981,nan,2073923.8978701532
357.5,10277382.890392726,-1.2966461203503032e+16,-1.29672915113896e+16,-1.2967301909315584e+16,-1.9831425768305315e-06,-2.007977424316849e-06,-0.0011046994929930075,-4.747737251418888e-08,8.016358654506327e-17,-2.9822860768056976e-07,-0.07646887376424866,nan,1407473.2089090862
360.0,7275957.614183429,-1.2288415503234152e+16,-1.228933885190247e+16,-1.2289349911576576e+16,-2.2053651266279204e-06,-2.2317805213992942e-06,-0.0010469322479785576,-4.499467289491167e-08,5.675246939063075e-17,-2.826335565743855e-07,-0.0724701427113809,nan,950930.1949331516
362.5,5138691.44519639,-1.1621445049239742e+16,-1.1622453209289478e+16,-1.1622464970817536e+16,-2.4079322275921903e-06,-2.436023960114228e-06,-0.0009901085772171098,-4.255252586626091e-08,4.008179327253184e-17,-2.6729323613251406e-07,-0.06853672721346514,nan,639559.2345374709
365.0,3620509.3941838723,-1.0966567758035528e+16,-1.0967652799896976e+16,-1.0967664994287616e+16,-2.5915600079088945e-06,-2.6206856077832333e-06,-0.0009343152038200196,-4.0154658582534675e-08,2.82399732746342e-17,-2.5223105843481717e-07,-0.06467463036790184,nan,428147.44676788826
367.5,2544729.2001232454,-1.0324706392210082e+16,-1.032586068766352e+16,-1.0325873399955456e+16,-2.7569682246626817e-06,-2.7873308019610684e-06,-0.0008796307440996135,-3.7804449786974645e-08,1.9848887760961315e-17,-2.374682470208319e-07,-0.06088929410790561,nan,285257.26635209983
370.0,1784301.4350890645,-9696692176102436.0,-9697908398927046.0,-9697922337734656.0,-2.904878184846256e-06,-2.938170224207581e-06,-0.0008261260156129321,-3.5504943050757845e-08,1.3917551193694702e-17,-2.2302392005035603e-07,-0.05718562052573232,nan,189127.04931557845
372.5,1248100.7186852735,-9083268419298396.0,-9084539545103800.0,-9084553763225600.0,-3.036010793085758e-06,-3.069969958306614e-06,-0.0007738643458715986,-3.325886004061699e-08,9.735185605745133e-18,-2.0891517364386313e-07,-0.053567993242016186,nan,124760.79904375119
375.0,870935.1101957192,-8485094138136657.0,-8486413443429036.0,-8486428027650048.0,-3.1510847234863332e-06,-3.1859182955945695e-06,-0.0007229018808821298,-3.106861377917362e-08,6.793293859526609e-18,-1.9515716517714312e-07,-0.05004029876337003,nan,81871.70229726683
377.5,606284.8569897538,-7902747666038589.0,-7904108726571865.0,-7904123340980224.0,-3.250814712046275e-06,-3.285720384894593e-06,-0.0006732878927340602,-2.893632186434846e-08,4.72902188452008e-18,-1.8176319631888756e-07,-0.04660594777407373,nan,53435.746550367476
380.0,421039.0726654094,-7336730244082009.0,-7338126932543453.0,-7338141140647936.0,-3.3359099669718518e-06,-3.3698452064078635e-06,-0.0006250650855049207,-2.6863819616434173e-08,3.2841047667901934e-18,-1.6874479561388622e-07,-0.04326789631125288,nan,34679.16542852854
382.5,291690.87067175,-6787469583830481.0,-6788896066908394.0,-6788910386511872.0,-3.407072692794246e-06,-3.441274241159554e-06,-0.0005782698988014783,-2.485267312358029e-08,2.27518879123965e-18,-1.5611180042810107e-07,-0.04002866677643617,nan,22372.898984144405
385.0,201594.19864334163,-6255323395003112.0,-6256774129883198.0,-6256788634599424.0,-3.4649967258332942e-06,-3.4996404053381612e-06,-0.0005329328083055041,-2.2904192158539702e-08,1.5724347494180647e-18,-1.4387243808507158e-07,-0.036890368739761946,nan,14343.28460368492
387.5,138991.41629834246,-5740582871127486.0,-5742052601462759.0,-5742066868944896.0,-3.5103662767637624e-06,-3.5444433363073086e-06,-0.0004890786227398436,-2.1019442941568345e-08,1.0841330471270712e-18,-1.320334060359322e-07,-0.03385471949639287,nan,9134.310429345034
390.0,95598.85430163764,-5243476126857589.0,-5244959878255311.0,-5244974333427712.0,-3.5438547770716952e-06,-3.5783801240033494e-06,-0.00044672677671650453,-1.9199260726343625e-08,7.456710635527736e-19,-1.2059995091772456e-07,-0.03092306433787809,nan,5775.594293501957
392.5,65595.21376362666,-4764171581160467.0,-4765664656228201.0,-4765678531772416.0,-3.5661238260259843e-06,-3.5992647644111427e-06,-0.0004058916189729401,-1.744426218767846e-08,5.116426673562879e-19,-1.0957594636669074e-07,-0.02809639650427968,nan,3623.7589081309247
395.0,44900.003288970795,-4302781281079578.5,-4304279254070757.5,-4304293280612352.0,-3.577822234145393e-06,-3.6113238210768563e-06,-0.0003665826955456638,-1.5754857591653783e-08,3.502200256539722e-19,-9.896396946483031e-08,-0.025375376785853925,nan,2254.513437007622
397.5,30660.225938763382,-3859364161268362.5,-3860862872366375.0,-3860876562006016.0,-3.5795851598160303e-06,-3.6122820758308233e-06,-0.00032880502747169977,-1.4131262730570303e-08,2.3914976232235436e-19,-8.876537570917234e-08,-0.022760352745941625,nan,1389.5952871336317
400.0,20886.183339649695,-3433929234955316.0,-3435424784233533.5,-3435438576500736.0,-3.57203333529748e-06,-3.6049753713334836e-06,-0.0002925593826482247,-1.2573510606833247e-08,1.6291223004926761e-19,-7.898037240397227e-08,-0.02025137753948007,nan,847.5601076239113
402.5,14193.763934858003,-3026438712451114.5,-3027927453544838.0,-3027940937826304.0,-3.5557723786579175e-06,-3.587978808496521e-06,-0.0002578425415190327,-1.108146285152845e-08,1.1071135869189242e-19,-6.960809038637563e-08,-0.017848228304198882,nan,510.80534761127973
405.0,9622.564412388308,-2636811043739564.5,-2638289577264238.0,-2638302846910464.0,-3.5313921877474527e-06,-3.5630859736742997e-06,-0.00022464755629319374,-9.654820865027487e-09,7.505600241662881e-20,-6.064665400600999e-08,-0.015550424104105126,nan,303.5882425809688
407.5,6507.869458278748,-2264923882106831.5,-2266389048855417.5,-2266402165620736.0,-3.4994664127392796e-06,-3.53079505142165e-06,-0.00019296400343643585,-8.293136668470324e-09,5.076138177457424e-20,-5.209324928845713e-08,-0.0133572434072967,nan,177.4516925600303
410.0,4390.779174660817,-1910616966158113.0,-1912065840109062.2,-1912078503772160.0,-3.4605520037449524e-06,-3.4907984338632924e-06,-0.00016277822920940745,-6.995823456419362e-09,3.424807756235438e-20,-4.39441902216366e-08,-0.011267741082470924,nan,101.6153158424434
412.5,2955.283272013402,-1573694917947732.2,-1575124799113366.0,-1575137111441408.0,-3.415188829648827e-06,-3.44459611621685e-06,-0.00013407358805908186,-5.762165842358386e-09,2.3051209521704535e-20,-3.619498311279784e-08,-0.009280764900717395,nan,56.67658832194749
415.0,1984.3185500580864,-1253929955307139.5,-1255338362450981.0,-1255350355361792.0,-3.3638993651008954e-06,-3.392543742005146e-06,-0.00010683067370010797,-4.591329790022717e-09,1.5477684690453074e-20,-2.884038897206421e-08,-0.007394971531298515,nan,30.50653311640178
417.5,1329.1635594446689,-951064516796843.5,-952449180046776.4,-952460873039872.0,-3.3071884417052703e-06,-3.33511648241601e-06,-8.102754275200936e-05,-3.482372224797304e-09,1.0367475763668417e-20,-2.18744838863274e-08,-0.005608842022135231,nan,15.592113010238252
420.0,888.1784197001263,-664813798031658.4,-666172651414513.8,-666183988674560.0,-3.2455430603572815e-06,-3.2726214531631733e-06,-5.6639930825684134e-05,-2.4342503206036294e-09,6.927791673660984e-21,-1.5290717354728144e-08,-0.003920696757622601,nan,7.3267204391287954
422.5,592.075055654056,-394868198435459.1,-396199372357160.1,-396210397511680.0,-3.1794322612104013e-06,-3.205765207937999e-06,-3.364146097879558e-05,-1.4458304588195704e-09,4.6181854341016365e-21,-9.08196856401556e-09,-0.0023287098882091182,nan,2.918204515244223
425.0,393.7386692252756,-140895677771276.72,-142197491465273.2,-142208112001024.0,-3.1093070479392552e-06,-3.134673586035437e-06,-1.2003844484321266e-05,-5.158968568369929e-10,3.0711616199571496e-21,-3.240600588739365e-09,-0.0008309232278818884,nan,0.6965539490201765
427.5,261.2126052459826,97455977934382.3,96185023968916.45,96174778351616.0,-3.0356003632882453e-06,-3.0600714302540485e-06,8.302926120209609e-06,3.568401351384306e-10,2.0374583209186642e-21,2.241487492490793e-09,0.0005747403826899469,nan,-0.3215132108603506
430.0,172.8760971123498,320556981196947.94,319318212747127.8,319308370542592.0,-2.9587271124534263e-06,-2.9822346512599316e-06,2.7310391713351078e-05,1.1737360694990321e-09,1.3484335574763285e-21,7.372810567529803e-09,0.0018904642480845647,nan,-0.7039936363307897
432.5,114.13807003546208,528793458492020.9,527588035154636.2,527578582482944.0,-2.8790842314574966e-06,-2.9016613934968243e-06,4.505144899028717e-05,1.936204768430523e-09,8.902769462766041e-22,1.2162249545316481e-08,0.0031185255244401233,nan,-0.7711925040955475
435.0,75.17628447178294,722565455943743.8,721394378602490.8,721385324281856.0,-2.7970507973852937e-06,-2.8186765208615182e-06,6.156018055409503e-05,2.6457110216361764e-09,5.863750188799069e-22,1.6619005486706107e-08,0.004261283458129771,nan,-0.6980835407345309
437.5,49.39533630918596,902285034730155.1,901149152970395.6,901140510146560.0,-2.7129881775966613e-06,-2.733631064662711e-06,7.687169265059742e-05,3.3037636125644083e-09,3.8528362321165044e-22,2.0752555798793568e-08,0.005321168153536813,nan,-0.5760601687591277
440.0,32.37768496578185,1068374455456512.1,1067274474902407.2,1067266288386048.0,-2.6272402151299635e-06,-2.6467932380634856e-06,9.102196048299104e-05,3.911908670397207e-09,2.5254594273309847e-22,2.457261247549978e-08,0.006300669865512764,nan,-0.4496577201583383
442.5,21.17192741602689,1221264450565885.2,1220200940125945.0,1220193229471744.0,-2.540133447445643e-06,-2.5585499010149635e-06,0.00010404768102695861,4.471723344391618e-09,1.6514103384500974e-22,2.8089082363015363e-08,0.00720232881102958,nan,-0.338020839500555
445.0,13.811147286162674,1361392583688623.2,1360365982696789.8,1360358547652608.0,-2.4519773559379917e-06,-2.469735530846327e-06,0.0001159861332526842,4.984809796552422e-09,1.0772694883206885e-22,3.131202942483834e-08,0.008028725493548291,nan,-0.24719133167619728
447.5,8.98780981450331,1489201694677789.5,1488212319918292.0,1488205362757632.0,-2.3630646435396363e-06,-2.379681421173443e-06,0.0001268750456470293,5.452789508048463e-09,7.010491655312582e-23,3.425163897758916e-08,0.008782471532715169,nan,-0.17695405714663476
450.0,5.834891009621451,1605138428936314.5,1604186481541511.5,1604179814514688.0,-2.273671538084473e-06,-2.289595347756093e-06,0.00013675247091708345,5.877297894267476e-09,4.551214987504732e-23,3.691818386553523e-08,0.00946620099116288,nan,-0.12451390207028683
452.5,3.7789085269990106,1709651849512481.5,1708737421723981.0,1708731129659392.0,-2.184058118859997e-06,-2.1990863528253403e-06,0.00014565666774530247,6.259979222931478e-09,2.9475486510592285e-23,3.9321992538787074e-08,0.010082562189432584,nan,-0.08636797405874097
455.0,2.441488975502993,1803192130323556.0,1802315212107809.2,1802309206016000.0,-2.0944686641889653e-06,-2.10881386863657e-06,0.0001536259894564954,6.602481829267077e-09,1.9043614008923346e-23,4.147341899744179e-08,0.010634209999344049,nan,-0.059179086439608626
457.5,1.5736129200912499,1886209328761887.5,1885369814272427.8,1885364209844224.0,-2.005132017708985e-06,-2.01851787176318e-06,0.0001606987794479349,6.9064536218388385e-09,1.227418077671175e-23,4.338281456152341e-08,0.011123798605518823,nan,-0.04011797362962684
459.99999999999994,1.0118026551806878,1959152235843640.2,1958349929722989.0,1958344696791040.0,-1.9162619713174573e-06,-1.9287605279584327e-06,0.00016691327322584237,7.173537872309015e-09,7.892060710409364e-24,4.5060501424403726e-08,0.011553974724206084,nan,-0.026939027871285857
462.5,0.6490056442600927,2022467301976698.8,2021701925491808.2,2021697075019776.0,-1.8280576627606592e-06,-1.83964273591303e-06,0.00017230750688437615,7.4053692820808354e-09,5.062244025228723e-24,4.651674794546407e-08,0.011927371268067711,nan,-0.017935017667097455
465.00000000000006,0.4152942229250522,2076597636350834.8,2075868833356812.8,2075864263032832.0,-1.7407039857717017e-06,-1.751619941434364e-06,0.00017691923185699204,7.603570318513517e-09,3.239294938815407e-24,4.7761745636069203e-08,0.01224660144514595,nan,-0.011847351862150888
467.5,0.2651050878493166,2121982077889744.2,2121289420617294.2,2121285152800768.0,-1.6543720111159071e-06,-1.6645654451422791e-06,0.00018078583576463798,7.769747813164805e-09,2.0678196852246692e-24,4.880558779146412e-08,0.012514253279862596,nan,-0.007769650410931529
470.0,0.16882431358627836,2159054335650103.8,2158397330312900.0,2158393401802752.0,-1.5692194166662902e-06,-1.5786024369459265e-06,0.00018394426918060433,7.90548981431737e-09,1.3168296459729711e-24,4.9658249719952386e-08,0.012732884543577535,nan,-0.005061235105299601
472.49999999999994,0.10725231609884302,2188242196507348.0,2187620288726283.5,2187616761937920.0,-1.485390924791853e-06,-1.4938144557208882e-06,0.0001864309781279798,8.012362685879066e-09,8.365680655709754e-25,5.0329570519669003e-08,0.012905018081966412,nan,-0.003276151447291006
475.0,0.06797248120716816,2209966797930897.8,2209379377972750.8,2209376140001280.0,-1.4030187456083129e-06,-1.410752454019477e-06,0.00018828184212251264,8.091908444611564e-09,5.301853534159117e-25,5.082923635241065e-08,0.013033137526259142,nan,-0.002108009534994385
477.50000000000006,0.04297484550777785,2224641963622367.0,2224088371451121.2,2224085597683712.0,-1.3222230244438301e-06,-1.3288480081835914e-06,0.00018953211757118902,8.14564232753508e-09,3.3520379496066725e-25,5.116676516331444e-08,0.013119683375208831,nan,-0.0013486768848780337
