IR_normalized,I_normalized,case,parameter_set,phase_ratio_nRIR_over_n2I,t_fs
0.022377258080783544,3.7208100529394286e-09,120fs,P2_TR_T2,17733832.581368368,797.5
0.022549406281281107,2.737593822694539e-09,120fs,P2_TR_T2,24288423.828009937,800.0
0.02272146485067876,2.009348567122817e-09,120fs,P2_TR_T2,33343737.528972626,802.5
0.022893433192757887,1.4712833077729758e-09,120fs,P2_TR_T2,45882582.23730007,805.0
0.023065310711653388,1.074711982303251e-09,120fs,P2_TR_T2,63284951.51086675,807.5
0.02323709681185556,7.831458144390163e-10,120fs,P2_TR_T2,87492831.0691377,810.0
0.02340879089821209,5.693088411580083e-10,120fs,P2_TR_T2,121245125.47344337,812.5
0.02358039237592992,4.1286491882156547e-10,120fs,P2_TR_T2,168413258.34895453,815.0
0.023751900650577345,2.9869145156786954e-10,120fs,P2_TR_T2,234481621.07380825,817.5
0.023923315128085883,2.1557200520468977e-10,120fs,P2_TR_T2,327236872.1719708,820.0
0.024094635214752445,1.552089233893768e-10,120fs,P2_TR_T2,457759011.36374325,822.5
0.024265860317241254,1.1147969410505251e-10,120fs,P2_TR_T2,641849427.6733844,825.0
0.024436989842585875,7.987844599585711e-11,120fs,P2_TR_T2,902093044.7896851,827.5
0.024608023198191328,5.7097645922849885e-11,120fs,P2_TR_T2,1270842580.5333567,830.0
0.024778959791836044,4.0715667201971284e-11,120fs,P2_TR_T2,1794546633.0270464,832.5
0.02494979903167393,2.8964075153470983e-11,120fs,P2_TR_T2,2540040371.7978263,835.0
0.025120540326236486,2.055476578078545e-11,120fs,P2_TR_T2,3603708693.7137566,837.5
0.025291183084434683,1.4551915228366858e-11,120fs,P2_TR_T2,5124862558.298037,840.0
0.025461726715561156,1.027738289039278e-11,120fs,P2_TR_T2,7305308303.898086,842.5
0.025632170629292187,7.2410187883676675e-12,120fs,P2_TR_T2,10438039702.453701,845.0
0.025802514235689713,5.0894584002464904e-12,120fs,P2_TR_T2,14949397532.190018,847.5
0.02597275694520341,3.568602870178091e-12,120fs,P2_TR_T2,21461153669.415737,850.0
0.02614289816867272,2.496201437370547e-12,120fs,P2_TR_T2,30882136316.15963,852.5
0.026312937317328883,1.7418702203914384e-12,120fs,P2_TR_T2,44543749380.85907,855.0
0.026482873802796934,1.212569713979499e-12,120fs,P2_TR_T2,64400854165.866104,857.5
0.0266527070370978,8.420781453308188e-13,120fs,P2_TR_T2,93330192759.40962,860.0
0.026822436432650348,5.833817413434957e-13,120fs,P2_TR_T2,135574691719.28197,862.5
0.02699206140227325,4.0318839728668326e-13,120fs,P2_TR_T2,197406414632.48007,865.0
0.027161581359187274,2.7798283259668494e-13,120fs,P2_TR_T2,288117944986.9147,867.5
0.027330995717017057,1.911977086032739e-13,120fs,P2_TR_T2,421508177142.04346,870.0
0.027500303889793295,1.3119042752725332e-13,120fs,P2_TR_T2,618113998128.2999,872.5
0.027669505291954718,8.980000657794063e-14,120fs,P2_TR_T2,908569720601.5084,875.0
0.02783859933835007,6.132045187752653e-14,120fs,P2_TR_T2,1338675352557.947,877.5
0.028007585444240216,4.177236667929939e-14,120fs,P2_TR_T2,1977059871510.9202,880.0
0.028176463025300087,2.8387527869715803e-14,120fs,P2_TR_T2,2926793859451.411,882.5
0.028345231497620728,1.9245128824776616e-14,120fs,P2_TR_T2,4343025897025.647,885.0
0.028513890277711333,1.3015738916557359e-14,120fs,P2_TR_T2,6459826874884.833,887.5
0.02868243878250122,8.78155834932151e-15,120fs,P2_TR_T2,9631140474913.518,890.0
0.028850876429341844,5.910566544026804e-15,120fs,P2_TR_T2,14393391315324.662,892.5
0.029019202636008885,3.968637100116144e-15,120fs,P2_TR_T2,21561418066614.953,895.0
0.02918741682070415,2.6583271188893376e-15,120fs,P2_TR_T2,32375797261505.23,897.5
0.02935551840205765,1.7763568394002396e-15,120fs,P2_TR_T2,48729591986311.44,900.0
0.029523506799129583,1.1841501113081035e-15,120fs,P2_TR_T2,73518123738147.1,902.5
0.029691381431412363,7.874773384505512e-16,120fs,P2_TR_T2,111179719179352.83,905.0
0.02985914171883258,5.224252104919578e-16,120fs,P2_TR_T2,168533572560028.5,907.5
0.030026787081753027,3.457521942246996e-16,120fs,P2_TR_T2,256080879569938.8,910.0
0.030194316940974745,2.2827614007092416e-16,120fs,P2_TR_T2,390029918525291.8,912.5
0.030361730717738917,1.5035256894356482e-16,120fs,P2_TR_T2,595454942676386.5,915.0
0.030529027833728968,9.879067261837052e-17,120fs,P2_TR_T2,911234734456971.4,917.5000000000001
0.03069620771107249,6.475536993156416e-17,120fs,P2_TR_T2,1397790773658968.2,919.9999999999999
0.03086326977234327,4.234385483205378e-17,120fs,P2_TR_T2,2149239314530747.2,922.5
0.03103021344056329,2.762229457232535e-17,120fs,P2_TR_T2,3312517976562696.0,925.0
0.031197038139204686,1.7975619629006492e-17,120fs,P2_TR_T2,5117557458740886.0,927.5
0.03136374329219175,1.1669782019242654e-17,120fs,P2_TR_T2,7924983742812871.0,930.0000000000001
0.031530328323902915,7.557817053998129e-18,120fs,P2_TR_T2,1.2301706219321442e+16,932.4999999999999
0.031696792659172766,4.882977951005986e-18,120fs,P2_TR_T2,1.9140963233642804e+16,935.0
0.031863135723293974,3.1472258401824996e-18,120fs,P2_TR_T2,2.9853402641185984e+16,937.5
0.032029356942019326,2.023605310361347e-18,120fs,P2_TR_T2,4.667191730385481e+16,940.0
0.03219545574156366,1.2980112885201668e-18,120fs,P2_TR_T2,7.313905437643514e+16,942.5000000000001
0.0323614315486059,8.305884458501221e-19,120fs,P2_TR_T2,1.148881067758083e+17,944.9999999999999
0.032527283790290955,5.302101756986332e-19,120fs,P2_TR_T2,1.8089767026649805e+17,947.5
0.03269301189423178,3.376486271725567e-19,120fs,P2_TR_T2,2.8551121850379613e+17,950.0
0.03285861528851126,2.1450463219768147e-19,120fs,P2_TR_T2,4.516955539774046e+17,952.5
0.03302409340168427,1.3594496241433342e-19,120fs,P2_TR_T2,7.163100068165322e+17,955.0000000000001
0.033189445662779586,8.594969101555631e-20,120fs,P2_TR_T2,1.1386464916566612e+18,957.4999999999999
0.0,5.42101086242753e-20,120fs,P3_fR_total_assumption,0.0,0.0
7.088867549272156e-24,8.594969101555631e-20,120fs,P3_fR_total_assumption,0.00024320123471810632,2.5
2.495273029225203e-23,1.3594496241433633e-19,120fs,P3_fR_total_assumption,0.0005412378831517648,5.0
5.940526693801103e-23,2.1450463219768604e-19,120fs,P3_fR_total_assumption,0.0008166228163644463,7.5
1.195869010913373e-22,3.376486271725567e-19,120fs,P3_fR_total_assumption,0.0010443639135525712,10.0
2.198268091299068e-22,5.302101756986332e-19,120fs,P3_fR_total_assumption,0.0012225477506851664,12.5
3.8252689073885643e-22,8.305884458501221e-19,120fs,P3_fR_total_assumption,0.001358029857295263,15.0
6.426174581343148e-22,1.2980112885201853e-18,120fs,P3_fR_total_assumption,0.001459846805431455,17.5
1.0544239989754292e-21,2.0236053103613757e-18,120fs,P3_fR_total_assumption,0.0015364651176876796,20.0
1.7022232171829743e-21,3.1472258401824996e-18,120fs,P3_fR_total_assumption,0.0015948573150189904,22.5
2.716429830657125e-21,4.882977951005986e-18,120fs,P3_fR_total_assumption,0.0016403894259734088,25.0
4.298355444076944e-21,7.557817053998021e-18,120fs,P3_fR_total_assumption,0.0016770236375613801,27.5
6.757984040057512e-21,1.1669782019242902e-17,120fs,P3_fR_total_assumption,0.0017076059178489993,30.0
1.0571462734639721e-20,1.7975619629006874e-17,120fs,P3_fR_total_assumption,0.0017341411619287415,32.5
1.6468377590980374e-20,2.762229457232574e-17,120fs,P3_fR_total_assumption,0.0017580219652512232,35.0
2.5563912744058406e-20,4.234385483205378e-17,120fs,P3_fR_total_assumption,0.0017802056200797811,37.5
3.9558471811795327e-20,6.47553699315637e-17,120fs,P3_fR_total_assumption,0.0018013452162897272,40.0
6.103844003779682e-20,9.879067261837262e-17,120fs,P3_fR_total_assumption,0.001821883978829424,42.5
9.392819076437633e-20,1.5035256894356697e-16,120fs,P3_fR_total_assumption,0.0018421217804497673,45.0
1.4416768156346787e-19,2.2827614007092416e-16,120fs,P3_fR_total_assumption,0.001862261338916858,47.5
2.2072566849604356e-19,3.457521942246996e-16,120fs,P3_fR_total_assumption,0.0018824399419836162,50.0
3.3711095189568854e-19,5.224252104919653e-16,120fs,P3_fR_total_assumption,0.0019027510437869613,52.5
5.1362076640604635e-19,7.874773384505568e-16,120fs,P3_fR_total_assumption,0.0019232588657290865,55.0
7.8067742778520275e-19,1.1841501113081202e-15,120fs,P3_fR_total_assumption,0.001944008214402979,57.49999999999999
1.1837674592711058e-18,1.7763568394002524e-15,120fs,P3_fR_total_assumption,0.0019650310550438027,60.0
1.790734329679244e-18,2.6583271188893376e-15,120fs,P3_fR_total_assumption,0.0019863508978220697,62.5
2.7025191123301845e-18,3.968637100116201e-15,120fs,P3_fR_total_assumption,0.002007985717073497,65.0
4.068939151538109e-18,5.910566544026846e-15,120fs,P3_fR_total_assumption,0.0020299498904224013,67.5
6.111809133603458e-18,8.781558349321698e-15,120fs,P3_fR_total_assumption,0.0020522554852450375,70.0
9.158735357437181e-18,1.3015738916557498e-14,120fs,P3_fR_total_assumption,0.002074913111669546,72.5
1.36923848619679e-17,1.9245128824776616e-14,120fs,P3_fR_total_assumption,0.002097932488311485,75.0
2.04221331654022e-17,2.8387527869716207e-14,120fs,P3_fR_total_assumption,0.002121322817974977,77.5
3.038799047443869e-17,4.1772366679299685e-14,120fs,P3_fR_total_assumption,0.002145093037829995,80.0
4.5110964961568447e-17,6.13204518775274e-14,120fs,P3_fR_total_assumption,0.0021692519867896162,82.5
6.681005874549664e-17,8.980000657794159e-14,120fs,P3_fR_total_assumption,0.0021938085183407815,85.0
9.871462679678687e-17,1.3119042752725332e-13,120fs,P3_fR_total_assumption,0.002218771577493414,87.5
1.4551286146065184e-16,1.9119770860327527e-13,120fs,P3_fR_total_assumption,0.0022441502541677544,90.0
2.1399408286614e-16,2.7798283259668595e-13,120fs,P3_fR_total_assumption,0.0022699538211495506,92.5
3.1396623633545537e-16,4.0318839728668326e-13,120fs,P3_fR_total_assumption,0.002296191761975479,95.0
4.595631665806102e-16,5.833817413434999e-13,120fs,P3_fR_total_assumption,0.00232287379228757,97.5
6.711024903510913e-16,8.420781453308188e-13,120fs,P3_fR_total_assumption,0.0023500098769932446,100.0
9.777192069913446e-16,1.2125697139795163e-12,120fs,P3_fR_total_assumption,0.0023776102447750557,102.5
1.421089379338129e-15,1.741870220391457e-12,120fs,P3_fR_total_assumption,0.0024056854009738273,105.0
2.060681563333385e-15,2.496201437370547e-12,120fs,P3_fR_total_assumption,0.0024342461395239203,107.5
2.9811437672965132e-15,3.568602870178129e-12,120fs,P3_fR_total_assumption,0.002463303554395529,110.0
4.3026676515706645e-15,5.0894584002464904e-12,120fs,P3_fR_total_assumption,0.0024928690508483294,112.5
6.195492487518287e-15,7.24101878836777e-12,120fs,P3_fR_total_assumption,0.0025229543567046077,114.99999999999999
8.900150115112213e-15,1.0277382890392816e-11,120fs,P3_fR_total_assumption,0.0025535715337849417,117.5
1.2755650423973244e-14,1.4551915228366858e-11,120fs,P3_fR_total_assumption,0.0025847329896081903,120.0
1.823862047077008e-14,2.05547657807856e-11,120fs,P3_fR_total_assumption,0.0026164514894296627,122.50000000000001
2.6017513591237745e-14,2.8964075153470983e-11,120fs,P3_fR_total_assumption,0.002648740168674165,125.0
3.702749665401024e-14,4.0715667201971865e-11,120fs,P3_fR_total_assumption,0.0026816125458085584,127.50000000000001
5.257363504083876e-14,5.7097645922850286e-11,120fs,P3_fR_total_assumption,0.002715082535692207,130.0
7.447269930377286e-14,7.987844599585711e-11,120fs,P3_fR_total_assumption,0.0027491644634386006,132.5
1.0524754305138413e-13,1.114796941050537e-10,120fs,P3_fR_total_assumption,0.0027838730788194055,135.0
1.4839284831449742e-13,1.552089233893768e-10,120fs,P3_fR_total_assumption,0.002819223571241444,137.5
2.0873749503237536e-13,2.1557200520469207e-10,120fs,P3_fR_total_assumption,0.0028552315853254953,140.0
2.9293739775238703e-13,2.986914515678727e-10,120fs,P3_fR_total_assumption,0.0028919132371182394,142.5
4.101440316893336e-13,4.1286491882156547e-10,120fs,P3_fR_total_assumption,0.0029292851309669324,145.0
5.729089062414499e-13,5.693088411580144e-10,120fs,P3_fR_total_assumption,0.0029673643770897376,147.5
7.984040539871522e-13,7.831458144390163e-10,120fs,P3_fR_total_assumption,0.0030061686098743967,150.0
1.1100646261452118e-12,1.0747119823032625e-09,120fs,P3_fR_total_assumption,0.003045716006940001,152.5
1.5397937691764013e-12,1.4712833077729864e-09,120fs,P3_fR_total_assumption,0.0030860253089985347,155.0
2.130914466124497e-12,2.009348567122817e-09,120fs,P3_fR_total_assumption,0.003127115840553893,157.5
2.9421109760672407e-12,2.7375938226945685e-09,120fs,P3_fR_total_assumption,0.00316900753147903,160.0
4.052677728696213e-12,3.7208100529394286e-09,120fs,P3_fR_total_assumption,0.003211720939512994,162.5
5.569490883839505e-12,5.0449950506422494e-09,120fs,P3_fR_total_assumption,0.0032552772737225663,165.0
7.636243376530605e-12,6.8239957250841204e-09,120fs,P3_fR_total_assumption,0.0032996984189753104,167.5
1.044564584642685e-11,9.2081313276983e-09,120fs,P3_fR_total_assumption,0.0033450069614731643,170.0
1.4255503059263214e-11,1.2395356448939078e-08,120fs,P3_fR_total_assumption,0.0033912262153986622,172.5
1.9409840336526786e-11,1.6645670463565696e-08,120fs,P3_fR_total_assumption,0.0034383802507289307,175.0
2.6366592136487126e-11,2.229966413613229e-08,120fs,P3_fR_total_assumption,0.003486493922274377,177.5
3.5733793896221554e-11,2.98023223876953e-08,120fs,P3_fR_total_assumption,0.0035355929000043564,180.0
4.831676155173401e-11,3.9733484387680486e-08,120fs,P3_fR_total_assumption,0.003585703700722947,182.5
6.517942910643391e-11,5.2846709609160506e-08,120fs,P3_fR_total_assumption,0.0036368537211636603,185.0
8.772387791434975e-11,7.011872480215313e-08,120fs,P3_fR_total_assumption,0.003689071272574571,187.5
1.177931743510691e-10,9.281214791970836e-08,120fs,P3_fR_total_assumption,0.0037423856168692753,190.0
1.5780398679080485e-10,1.2255481950771666e-07,120fs,P3_fR_total_assumption,0.0037968270044247223,192.5
2.1091714070865792e-10,1.6143984162055177e-07,120fs,P3_fR_total_assumption,0.0038524267136094276,195.0
2.812563675769234e-10,2.12151354022876e-07,120fs,P3_fR_total_assumption,0.003909217092132535,197.5
3.7418809946896756e-10,2.7812219609644966e-07,120fs,P3_fR_total_assumption,0.003967231600307671,200.0
4.966783651032321e-10,3.637309433804842e-07,120fs,P3_fR_total_assumption,0.004026504856332131,202.5
6.577467832732737e-10,4.745474073144734e-07,120fs,P3_fR_total_assumption,0.0040870726836868395,205.0
8.690424789226163e-10,6.176375874553556e-07,120fs,P3_fR_total_assumption,0.004148972160770067,207.5
1.1455726457135147e-09,8.019413139855534e-07,120fs,P3_fR_total_assumption,0.0042122416728820646,210.0
1.506621658382129e-09,1.0387384664343275e-06,120fs,P3_fR_total_assumption,0.004276920966688262,212.5
1.9769073456856116e-09,1.3422227588262222e-06,120fs,P3_fR_total_assumption,0.004343051207292371,215.0
2.5880315577126303e-09,1.7302057032589052e-06,120fs,P3_fR_total_assumption,0.0044106750380615055,217.5
3.3802948320489317e-09,2.224977568771578e-06,120fs,P3_fR_total_assumption,0.004479836643352921,220.0
4.404960163876007e-09,2.85435700942494e-06,120fs,P3_fR_total_assumption,0.004550581814299956,222.5
5.7270690523800545e-09,3.6529666164343784e-06,120fs,P3_fR_total_assumption,0.004622958017827133,225.0
7.428934626243409e-09,4.663778026766443e-06,120fs,P3_fR_total_assumption,0.004697014469070749,227.5
9.614462304896601e-09,5.939977466861306e-06,120fs,P3_fR_total_assumption,0.004772802207396439,229.99999999999997
1.2414478758022645e-08,7.547210794021455e-06,120fs,P3_fR_total_assumption,0.0048503741762131874,232.50000000000003
1.599328558302462e-08,9.566276282376603e-06,120fs,P3_fR_total_assumption,0.004929785306798662,235.0
2.0556695901342465e-08,1.2096343638445947e-05,120fs,P3_fR_total_assumption,0.005011092606361563,237.5
2.6361860825613287e-08,1.5258789062500007e-05,120fs,P3_fR_total_assumption,0.0050943552505833345,240.0
3.3729249388467164e-08,1.9201748616637855e-05,120fs,P3_fR_total_assumption,0.005179634680894584,242.49999999999997
4.305721103556703e-08,2.4105505714552724e-05,120fs,P3_fR_total_assumption,0.005266994706759623,245.00000000000003
5.48396252159093e-08,3.0188843176085772e-05,120fs,P3_fR_total_assumption,0.005356501613258694,247.5
6.968722904612181e-08,3.7716505918252275e-05,120fs,P3_fR_total_assumption,0.005448224274276575,250.0
8.835331261086459e-08,4.7007936863681684e-05,120fs,P3_fR_total_assumption,0.00554223427162635,252.49999999999997
1.117645833297281e-07,5.8447465862950184e-05,120fs,P3_fR_total_assumption,0.005638606020458133,255.00000000000003
1.4105812709988496e-07,7.249614911126299e-05,120fs,P3_fR_total_assumption,0.005737416901325426,257.5
1.7762553569407943e-07,8.970547438205574e-05,120fs,P3_fR_total_assumption,0.005838747399306376,260.0
2.2316542814904317e-07,0.0001107331650085692,120fs,P3_fR_total_assumption,0.005942681250603515,262.5
2.797457694783533e-07,0.00013636133243752986,120fs,P3_fR_total_assumption,0.006049305597073386,265.0
3.4987758365218024e-07,0.00016751724277710463,120fs,P3_fR_total_assumption,0.006158711149168076,267.5
4.3660186981281936e-07,0.00020529697638030183,120fs,P3_fR_total_assumption,0.006270992357802717,270.0
5.435917612160298e-07,0.00025099227035180443,120fs,P3_fR_total_assumption,0.006386247595697661,272.5
6.752722150657575e-07,0.00030612084103605086,120fs,P3_fR_total_assumption,0.006504579348782171,275.0
8.369597873993898e-07,0.0003724604860216158,120fs,P3_fR_total_assumption,0.006626094418285517,277.5
1.0350253290327536e-06,0.0004520872618590304,120fs,P3_fR_total_assumption,0.006750904134185169,280.0
1.2770827341292437e-06,0.0005474180233157039,120fs,P3_fR_total_assumption,0.006879124580728185,282.5
1.572207179236892e-06,0.0006612575912777795,120fs,P3_fR_total_assumption,0.007010876834790942,285.0
1.9311866037313524e-06,0.0007968507879846803,120fs,P3_fR_total_assumption,0.007146287217897279,287.5
2.366810497560834e-06,0.000957939538739173,120fs,P3_fR_total_assumption,0.007285487562771894,290.0
2.894200372913002e-06,0.0011488251871584814,120fs,P3_fR_total_assumption,0.0074286154953681835,292.5
3.531186595571282e-06,0.001374436105038054,120fs,P3_fR_total_assumption,0.007575814733377496,295.0
4.298736530628491e-06,0.0016404005966875227,120fs,P3_fR_total_assumption,0.007727235402297492,297.5
5.221439205816521e-06,0.001953125,120fs,P3_fR_total_assumption,0.007883034370217352,300.0
6.3280519024975495e-06,0.0023198767715604186,120fs,P3_fR_total_assumption,0.008043375602559378,302.5
7.652114236411921e-06,0.002748872210076113,120fs,P3_fR_total_assumption,0.008208430538109011,305.0
9.232635373249064e-06,0.0032493683209506618,120fs,P3_fR_total_assumption,0.008378378487761814,307.5
1.1114860022328786e-05,0.003831758154956703,120fs,P3_fR_total_assumption,0.008553407057523131,310.0
1.3351118748275817e-05,0.0045076687662224954,120fs,P3_fR_total_assumption,0.008733712597409248,312.5
1.6001767917652493e-05,0.005290060730222247,120fs,P3_fR_total_assumption,0.008919500678023145,315.0
1.9136224236431728e-05,0.006193327942884307,120fs,P3_fR_total_assumption,0.009110986596711487,317.5
2.2834098315855757e-05,0.007233396189744457,120fs,P3_fR_total_assumption,0.009308395915353955,320.0
2.7186431009502052e-05,0.008427818732477502,120fs,P3_fR_total_assumption,0.009511965031992925,322.5
3.229703537456092e-05,0.009795866913153616,120fs,P3_fR_total_assumption,0.009721941788681064,325.0
3.828394600768734e-05,0.011358613529034766,120fs,P3_fR_total_assumption,0.009938586118107814,327.5
4.5280976174182856e-05,0.013139006488339312,120fs,P3_fR_total_assumption,0.010162170731765806,330.0
5.343938157482819e-05,0.015161930026670533,120fs,P3_fR_total_assumption,0.010392981852633324,332.5
6.292962776658289e-05,0.017454250552003846,120fs,P3_fR_total_assumption,0.01063131999558462,335.0
7.394325616456038e-05,0.020044844001230914,120fs,P3_fR_total_assumption,0.01087750079899345,337.5
8.669484120077808e-05,0.022964601441806284,120fs,P3_fR_total_assumption,0.01113185591127243,340.0
0.00010142402860322981,0.02624640954700041,120fs,P3_fR_total_assumption,0.011394733936391156,342.5
0.00011839764189618028,0.029925102521830435,120fs,P3_fR_total_assumption,0.011666501442742333,345.0
0.00013791184112564976,0.03403738206811994,120fs,P3_fR_total_assumption,0.011947544040081453,347.5
0.0001602943145070326,0.038621702060290364,120fs,P3_fR_total_assumption,0.012238267529651521,350.0
0.0001859064802072828,0.04371811476682228,120fs,P3_fR_total_assumption,0.01253909913302601,352.5
0.00021514567185357812,0.049368075703403846,120fs,P3_fR_total_assumption,0.012850488805661241,355.0
0.0002484472776545577,0.055614204548972715,120fs,P3_fR_total_assumption,0.013172910641650784,357.5
0.0002862867992891387,0.0625,120fs,P3_fR_total_assumption,0.01350686437671834,360.0
0.00032918179303082553,0.07006950698441004,120fs,P3_fR_total_assumption,0.013852876997081171,362.5
0.0003776936520104484,0.07836693530522905,120fs,P3_fR_total_assumption,0.014211504462465914,365.0
0.0004324291851637027,0.0874362295336445,120fs,P3_fR_total_assumption,0.014583333552266667,367.5
0.0004940419453552638,0.0973205908170559,120fs,P3_fR_total_assumption,0.014968983844611936,370.0
0.0005632332565180679,0.10806195220235423,120fs,P3_fR_total_assumption,0.015369109838953149,372.5
0.0006407528874983706,0.11970041008732188,120fs,P3_fR_total_assumption,0.01578440323371469,375.0
0.0007273993187605781,0.13227361548971017,120fs,P3_fR_total_assumption,0.01621559537156056,377.5
0.000824019547286836,0.14581612994701473,120fs,P3_fR_total_assumption,0.01666345986594247,380.0
0.0009315083750088484,0.16035875200984728,120fs,P3_fR_total_assumption,0.017128815423813032,382.5
0.0010508071270320086,0.17592782144487065,120fs,P3_fR_total_assumption,0.01761252888072051,385.0
0.0011829017478451856,0.1925445093936403,120fs,P3_fR_total_assumption,0.018115518465966405,387.5
0.001328820226732662,0.21022410381342882,120fs,P3_fR_total_assumption,0.01863875731711293,390.0
0.001489629307782569,0.22897530052562515,120fs,P3_fR_total_assumption,0.019183277264890764,392.5
0.0016664304452660504,0.2487995110860885,120fs,P3_fR_total_assumption,0.019750172911496534,395.0
0.0018603549717699903,0.2696901994392803,120fs,P3_fR_total_assumption,0.02034060602739818,397.5
0.002072558454306967,0.29163225989402947,120fs,P3_fR_total_assumption,0.02095581029411074,400.0
0.002304214222676647,0.3146014493349948,120fs,P3_fR_total_assumption,0.021597096422982114,402.5
0.0025565060645630546,0.33856388673422333,120fs,P3_fR_total_assumption,0.022265857682869504,405.0
0.0028306200931423114,0.3634756329291118,120fs,P3_fR_total_assumption,0.022963575872714012,407.5
0.003127735805235842,0.3892823632682238,120fs,P3_fR_total_assumption,0.02369182777847041,410.0
0.00344901636113431,0.41591914508168437,120fs,P3_fR_total_assumption,0.024452292157652992,412.5
0.0037955981309675613,0.44331033100107886,120fs,P3_fR_total_assumption,0.025246757298956587,415.0
0.004168579566706796,0.47136957793428325,120fs,P3_fR_total_assumption,0.026077129209049046,417.5
0.004569009473332156,0.5,120fs,P3_fR_total_assumption,0.026945440483753743,420.0
0.004997874767133583,0.5290944619588405,120fs,P3_fR_total_assumption,0.0278538599265055,422.5
0.0054560878232676815,0.5585360176641231,120fs,P3_fR_total_assumption,0.02880470298322944,425.0
0.005944473528286317,0.5881984958251408,120fs,P3_fR_total_assumption,0.029800443069727706,427.5
0.006463756166092503,0.6179472329646448,120fs,P3_fR_total_assumption,0.030843723875342222,430.0
0.007014546277371458,0.6476399509035883,120fs,P3_fR_total_assumption,0.031937372735174316,432.5
0.007597327642698697,0.6771277734684469,120fs,P3_fR_total_assumption,0.033084415172582766,435.0
0.008212444547962019,0.7062563744433112,120fs,P3_fR_total_assumption,0.03428809072415702,437.5
0.008860089497187541,0.7348672461377996,120fs,P3_fR_total_assumption,0.03555187017099038,440.0
0.009540291542092268,0.7627990753722692,120fs,P3_fR_total_assumption,0.03687947431299706,442.5
0.010252905399490966,0.7898892112544614,120fs,P3_fR_total_assumption,0.03827489443737534,445.0
0.010997601526892845,0.8159752068963134,120fs,P3_fR_total_assumption,0.03974241464828919,447.5
0.011773857323109321,0.8408964152537148,120fs,P3_fR_total_assumption,0.041286636242612224,450.0
0.012580949614380426,0.8644956176188342,120fs,P3_fR_total_assumption,0.04291250433636842,452.5
0.013417948577390697,0.8866206620021574,120fs,P3_fR_total_assumption,0.044625336968551435,455.0
0.014283713238618255,0.9071260877501998,120fs,P3_fR_total_assumption,0.0464308569335868,457.5
0.015176888674831903,0.9258747122872903,120fs,P3_fR_total_assumption,0.04833522662112059,459.99999999999994
0.016095905022369607,0.9427391558685664,120fs,P3_fR_total_assumption,0.05034508617242337,462.5
0.01703897838330105,0.957603280698574,120fs,P3_fR_total_assumption,0.05246759529687957,465.00000000000006
0.018004113694957177,0.970363521706913,120fs,P3_fR_total_assumption,0.054710479130226204,467.5
0.018989109605909858,0.9809300876689151,120fs,P3_fR_total_assumption,0.057082078558913396,470.0
0.01999156537666002,0.9892280131939755,120fs,P3_fR_total_assumption,0.05959140548273821,472.49999999999994
0.02100888979743593,0.9951980443443538,120fs,P3_fR_total_assumption,0.06224820354138609,475.0
0.022038312089039894,0.9987973432501812,120fs,P3_fR_total_assumption,0.06506301489042123,477.50000000000006
0.023076894726056698,1.0,120fs,P3_fR_total_assumption,0.06804725367939796,480.0
0.02412154809541219,0.9987973432501811,120fs,P3_fR_total_assumption,0.07121328696004446,482.5
0.025169046877705888,0.9951980443443538,120fs,P3_fR_total_assumption,0.07457452383692062,484.99999999999994
0.02621604801439486,0.9892280131939755,120fs,P3_fR_total_assumption,0.07814551376775392,487.5
0.027259110101214942,0.9809300876689148,120fs,P3_fR_total_assumption,0.08194205502712752,490.00000000000006
0.028294714027600826,0.970363521706913,120fs,P3_fR_total_assumption,0.08598131446683555,492.49999999999994
0.02931928466368521,0.9576032806985735,120fs,P3_fR_total_assumption,0.09028195984072954,495.0
0.030329213381048548,0.9427391558685664,120fs,P3_fR_total_assumption,0.09486430611317773,497.49999999999994
0.031320881181035064,0.9258747122872903,120fs,P3_fR_total_assumption,0.09975047734052701,500.0
0.032290682195366884,0.9071260877501989,120fs,P3_fR_total_assumption,0.104964585906657,502.50000000000006
0.033235047318135806,0.8866206620021574,120fs,P3_fR_total_assumption,0.11053293110965073,504.99999999999994
0.03415046772612141,0.8644956176188338,120fs,P3_fR_total_assumption,0.1164842193399378,507.5
0.03503351804579947,0.8408964152537138,120fs,P3_fR_total_assumption,0.1228498083645824,510.00000000000006
0.03588087893032212,0.8159752068963129,120fs,P3_fR_total_assumption,0.12966397854176592,512.5
0.03668935881805897,0.7898892112544604,120fs,P3_fR_total_assumption,0.1369642341385413,515.0
0.03745591465581465,0.7627990753722692,120fs,P3_fR_total_assumption,0.14479163831884154,517.5
0.03817767138434965,0.7348672461377991,120fs,P3_fR_total_assumption,0.15319118581341404,520.0
0.03885194000104223,0.70625637444331,120fs,P3_fR_total_assumption,0.16221221778548617,522.5
0.03947623403411058,0.6771277734684462,120fs,P3_fR_total_assumption,0.17190888397313187,525.0
0.04004828428439656,0.6476399509035877,120fs,P3_fR_total_assumption,0.18234065783001546,527.5
0.04056605171389754,0.6179472329646448,120fs,P3_fR_total_assumption,0.19357291111008823,530.0
0.04102773838460457,0.5881984958251403,120fs,P3_fR_total_assumption,0.205677555159802,532.5
0.04143179637633413,0.558536017664122,120fs,P3_fR_total_assumption,0.2187337571056905,535.0
0.041776934637696876,0.52909446195884,120fs,P3_fR_total_assumption,0.23282874016960808,537.5
