z_m,x_focus_cm,IR_max_z,delta_n_rot_max_z,delta_n_rot_applied_max_z,dphi_rot_max_abs_z,dphi_rot_applied_max_abs_z,alpha_R_raw_max_z,alpha_R_applied_max_z
0.9429500102996826,-0.7049989700317338,3.323504792394793e+17,7.64406104281079e-06,7.64406104281079e-06,0.003002626122906804,0.003002626122906804,0.004483232274651527,0.004483232274651527
0.9430000185966492,-0.6999981403350786,3.3216744491319296e+17,7.639850991836283e-06,7.639850991836283e-06,0.0030009723268449306,0.0030009723268449306,0.00448133610188961,0.00448133610188961
0.9430500268936157,-0.6949973106384233,3.3198396391030784e+17,7.635630936420057e-06,7.635630936420057e-06,0.002999314572662115,0.002999314572662115,0.004479486029595137,0.004479486029595137
0.9430999755859375,-0.6900024414062456,3.3180003623082394e+17,7.631400876562111e-06,7.631400876562111e-06,0.002997653093189001,0.002997653093189001,0.004477702081203461,0.004477702081203461
0.943149983882904,-0.6850016117095903,3.316156962344796e+17,7.6271612670097966e-06,7.6271612670097966e-06,0.0029959878884255886,0.0029959878884255886,0.0044759404845535755,0.0044759404845535755
0.9431999921798706,-0.680000782012935,3.3143104700049e+17,7.622913926752517e-06,7.622913926752517e-06,0.002994319424033165,0.002994319424033165,0.004474181681871414,0.004474181681871414
0.9432500004768372,-0.6749999523162797,3.312457792912097e+17,7.618652944074711e-06,7.618652944074711e-06,0.0029926456045359373,0.0029926456045359373,0.004472421016544104,0.004472421016544104
0.9433000087738037,-0.6699991226196245,3.310604085027144e+17,7.614389232912799e-06,7.614389232912799e-06,0.002990970853716135,0.002990970853716135,0.004470653831958771,0.004470653831958771
0.9433500170707703,-0.6649982929229692,3.308744192389284e+17,7.610111879330361e-06,7.610111879330361e-06,0.0029892907477915287,0.0029892907477915287,0.004468884784728289,0.004468884784728289
0.9434000253677368,-0.6599974632263139,3.306881894569738e+17,7.605828614032362e-06,7.605828614032362e-06,0.002987608313560486,0.002987608313560486,0.004467113874852657,0.004467113874852657
0.9434499740600586,-0.6550025939941362,3.305014786386821e+17,7.60153398005059e-06,7.60153398005059e-06,0.00298592122271657,0.00298592122271657,0.004465341102331877,0.004465341102331877
0.9434999823570251,-0.6500017642974809,3.303144242230067e+17,7.597231615363853e-06,7.597231615363853e-06,0.00298423133790493,0.00298423133790493,0.004463565070182085,0.004463565070182085
0.9435499906539917,-0.6450009346008256,3.3012692313073254e+17,7.592919246235397e-06,7.592919246235397e-06,0.002982537494972348,0.002982537494972348,0.004461788572371006,0.004461788572371006
0.9435999989509583,-0.6400001049041704,3.299390784410747e+17,7.588598691654624e-06,7.588598691654624e-06,0.0029808401595801115,0.0029808401595801115,0.004460011143237352,0.004460011143237352
0.9436500072479248,-0.6349992752075151,3.2975099323324826e+17,7.5842726801056415e-06,7.5842726801056415e-06,0.0029791409615427256,0.0029791409615427256,0.0044582318514585495,0.0044582318514585495
0.9437000155448914,-0.6299984455108598,3.2956246134882304e+17,7.579936664114939e-06,7.579936664114939e-06,0.0029774378053843975,0.0029774378053843975,0.004456451628357172,0.004456451628357172
0.9437500238418579,-0.6249976158142045,3.2937368894622925e+17,7.575594736408675e-06,7.575594736408675e-06,0.0029757320880889893,0.0029757320880889893,0.0044546728022396564,0.0044546728022396564
0.9437999725341797,-0.6200027465820268,3.291845385865134e+17,7.571244623250095e-06,7.571244623250095e-06,0.0029740233439952135,0.0029740233439952135,0.00445289583876729,0.00445289583876729
0.9438499808311462,-0.6150019168853715,3.289952507878441e+17,7.566890872112708e-06,7.566890872112708e-06,0.002972313202917576,0.002972313202917576,0.004451116546988487,0.004451116546988487
0.9438999891281128,-0.6100010871887163,3.2880568811126784e+17,7.562530754512409e-06,7.562530754512409e-06,0.0029706007335335016,0.0029706007335335016,0.004449335392564535,0.004449335392564535
0.9439499974250793,-0.605000257492061,3.2861585055678464e+17,7.558164725196548e-06,7.558164725196548e-06,0.0029688854701817036,0.0029688854701817036,0.004447553306818008,0.004447553306818008
