z_m,field_energy_J,initial_field_energy_J,field_loss_step_J,field_loss_cumulative_J,raman_target_step_J,raman_target_cumulative_J,raman_actual_step_J,raman_actual_cumulative_J,ionization_plus_ib_step_J,ionization_step_J,plasma_ib_step_J,legacy_alpha_energy_step_J,total_accounted_step_J,total_accounted_cumulative_J,total_accounted_step_from_channels_J,total_accounted_cumulative_from_channels_J,stored_total_step_mismatch_J,stored_total_cumulative_mismatch_J,unaccounted_boundary_filter_or_numerical_step_J,unaccounted_boundary_filter_or_numerical_cumulative_J,relative_closure_signed,relative_closure_abs,relative_step_residual_signed
0.7232999801635742,0.0021515360567718744,0.0021715129259973764,4.6566128730773926e-09,1.9976869225502014e-05,2.484120242840504e-09,3.894575456797611e-06,2.4843758161807727e-09,3.894585915986681e-06,4.605824185585639e-13,4.605824185585639e-13,0.0,0.0,2.4848363366913873e-09,3.894660039804876e-06,2.4848363985993313e-09,3.894659903915112e-06,-6.19079440489223e-17,1.3588976423745168e-13,2.1717765363860053e-09,1.608220918569714e-05,0.007405992841746763,0.007405992841746763,0.4663854598999023
0.7233999967575073,0.002151531632989645,0.0021715129259973764,4.423782229423523e-09,1.9981293007731438e-05,2.486267858259339e-09,3.897061560564907e-06,2.486253203315414e-09,3.897072019753978e-06,4.624966317041956e-13,4.624966317041956e-13,0.0,0.0,2.4867157222274727e-09,3.897146598319523e-06,2.486715699947118e-09,3.897146619615059e-06,2.2280354644577116e-17,-2.1295535694825906e-14,1.9370665071960502e-09,1.6084146409411915e-05,0.00740688494959083,0.00740688494959083,0.4378756472938939
0.7235000133514404,0.0021515267435461283,0.0021715129259973764,4.889443516731262e-09,1.998618245124817e-05,2.4884170279904083e-09,3.899549938068958e-06,2.4884043714479276e-09,3.899560852005379e-06,4.644111159003705e-13,4.644111159003705e-13,0.0,0.0,2.4888688887614308e-09,3.899635430570925e-06,2.488868782563828e-09,3.8996354883976226e-06,1.0619760279495516e-16,-5.782669790466112e-14,2.4005746279698315e-09,1.6086547020677244e-05,0.007407990451306519,0.007407990451306519,0.4909709294637044
0.7235999703407288,0.002151522086933255,0.0021715129259973764,4.6566128730773926e-09,1.9990839064121246e-05,2.490567974078317e-09,3.902040589309763e-06,2.4901583017822304e-09,3.902050593751483e-06,4.663256543066541e-13,4.663256543066541e-13,0.0,0.0,2.490624595452573e-09,3.90212608181173e-06,2.490624627436537e-09,3.902126113025059e-06,-3.198396408832238e-17,-3.121332927774568e-14,2.1659882776248196e-09,1.6088712982309517e-05,0.007408987894888982,0.007408987894888982,0.46514244079589845
0.7236999869346619,0.002151517430320382,0.0021715129259973764,4.6566128730773926e-09,1.9995495676994324e-05,2.49272091856767e-09,3.904533059539972e-06,2.492872352988229e-09,3.904543518729042e-06,4.682401927129376e-13,4.682401927129376e-13,0.0,0.0,2.493340423015411e-09,3.90461946153664e-06,2.493340593180942e-09,3.90461945361824e-06,-1.7016553097159992e-16,7.91840026301326e-15,2.1632724500619815e-09,1.6090876215457683e-05,0.0074099840819815245,0.0074099840819815245,0.4645592212677002
0.723800003528595,0.0021515125408768654,0.0021715129259973764,4.889443516731262e-09,2.0000385120511055e-05,2.4948754173692578e-09,3.907028258254286e-06,2.49476550528982e-09,3.907038262696005e-06,4.701547853293297e-13,4.701547853293297e-13,0.0,0.0,2.495235795763051e-09,3.907114660250954e-06,2.4952356600751492e-09,3.907114689278315e-06,1.3568790188656088e-16,-2.902736085758041e-14,2.394207720968211e-09,1.60932704602601e-05,0.007411086651887396,0.007411086651887396,0.4896687553042457
0.7239000201225281,0.0021515078842639923,0.0021715129259973764,4.6566128730773926e-09,2.0005041733384132e-05,2.49703147048308e-09,3.9095252759580035e-06,2.497140716428703e-09,3.909535735147074e-06,4.720693779457219e-13,4.720693779457219e-13,0.0,0.0,2.4976127832587736e-09,3.909612132702023e-06,2.4976127858066487e-09,3.909612302064122e-06,-2.5478751053409354e-18,-1.6936209904530554e-13,2.159000089818619e-09,1.609542960068211e-05,0.007412080954245057,0.007412080954245057,0.46364173889160154
0.7239999771118164,0.0021515032276511192,0.0021715129259973764,4.6566128730773926e-09,2.000969834625721e-05,2.4991895219983462e-09,3.912024112651125e-06,2.499101370290191e-09,3.912034571840195e-06,4.739839705621141e-13,4.739839705621141e-13,0.0,0.0,2.499575435521706e-09,3.912111878889846e-06,2.499575354260753e-09,3.912111877418383e-06,8.126095282778856e-17,1.4714630948713288e-15,2.1570374375556867e-09,1.6097586467367364e-05,0.007413074209527783,0.007413074209527783,0.46322026252746584
0.7240999937057495,0.0021514983382076025,0.0021715129259973764,4.889443516731262e-09,2.001458778977394e-05,2.501349349870452e-09,3.914525677828351e-06,2.501405971244708e-09,3.9145361370174214e-06,4.758984005481803e-13,4.758984005481803e-13,0.0,0.0,2.5018818128330622e-09,3.914613898814423e-06,2.501881869645256e-09,3.914613759288028e-06,-5.681219383824043e-17,1.3952639516440256e-13,2.3875617038982e-09,1.6099973890959518e-05,0.007414173638208852,0.007414173638208852,0.4883094969249907
0.7242000102996826,0.002151493914425373,0.0021715129259973764,4.423782229423523e-09,2.0019011572003365e-05,2.503511176144002e-09,3.917029061994981e-06,2.5035242767756927e-09,3.917039521184051e-06,4.778126679039207e-13,4.778126679039207e-13,0.0,0.0,2.5040018947208864e-09,3.917117737728404e-06,2.5040020894435966e-09,3.9171177613774714e-06,-1.947227101783966e-16,-2.3649067560748815e-14,1.9197803347026365e-09,1.610189383427496e-05,0.007415057788283419,0.007415057788283419,0.433968092265882
0.7243000268936157,0.0021514890249818563,0.0021715129259973764,4.889443516731262e-09,2.0023901015520096e-05,2.5056747787743916e-09,3.9195347198983654e-06,2.5057400598882396e-09,3.919545179087436e-06,4.797267184192266e-13,4.797267184192266e-13,0.0,0.0,2.5062196762348776e-09,3.919623850379139e-06,2.5062197866066588e-09,3.919623981164078e-06,-1.1037178115902435e-16,-1.3078493891577293e-13,2.3832238404963846e-09,1.6104277165140957e-05,0.007416155332229606,0.007416155332229606,0.48742230733235675
0.724399983882904,0.002151484601199627,0.0021715129259973764,4.423782229423523e-09,2.002832479774952e-05,2.5078401577616205e-09,3.922042651538504e-06,2.507722696165615e-09,3.922053110727575e-06,4.816406063042067e-13,4.816406063042067e-13,0.0,0.0,2.5082043109136976e-09,3.922132236766629e-06,2.5082043367719194e-09,3.92213218550085e-06,-2.585822181377928e-17,5.1265778900938964e-14,1.9155779185098254e-09,1.610619256098289e-05,0.007417037388154303,0.007417037388154303,0.4330181322599712
0.7245000004768372,0.00215147971175611,0.0021715129259973764,4.889443516731262e-09,2.003321424126625e-05,2.5100075351502937e-09,3.9245528569153976e-06,2.509935592698298e-09,3.924562861357117e-06,4.835543857689695e-13,4.835543857689695e-13,0.0,0.0,2.5104192058478247e-09,3.924642442143522e-06,2.510419147084067e-09,3.924642604647934e-06,5.876375774871434e-17,-1.6250441188411747e-13,2.3790243108834375e-09,1.610857179912273e-05,0.007418133047365609,0.007418133047365609,0.4865634100777762
0.7246000170707703,0.002151475055143237,0.0021715129259973764,4.6566128730773926e-09,2.0037870854139328e-05,2.5121766888958064e-09,3.927064881281694e-06,2.5123443325725248e-09,3.927075340470765e-06,4.854677315528633e-13,4.854677315528633e-13,0.0,0.0,2.512829722078891e-09,3.927155376004521e-06,2.5128298003040776e-09,3.927155434448238e-06,-7.822518674482914e-17,-5.844371736102262e-14,2.1437831509985017e-09,1.6110715478134807e-05,0.007419120229613716,0.007419120229613716,0.4603739261627197
0.7246999740600586,0.002151470398530364,0.0021715129259973764,4.6566128730773926e-09,2.0042527467012405e-05,2.5143480630873682e-09,3.929579179384746e-06,2.5142770088137922e-09,3.929589638573816e-06,4.873807520761053e-13,4.873807520761053e-13,0.0,0.0,2.5147643967216027e-09,3.929670128854923e-06,2.5147643895658683e-09,3.929670198837804e-06,7.15573433840433e-18,-6.998288108278584e-14,2.14184847635579e-09,1.6112857338157482e-05,0.0074201065742018745,0.0074201065742018745,0.45995845794677737
0.7247999906539917,0.002151465741917491,0.0021715129259973764,4.6566128730773926e-09,2.0047184079885483e-05,2.5165209915911646e-09,3.932095751224551e-06,2.5164066386196282e-09,3.932106210413622e-06,4.892933389184784e-13,4.892933389184784e-13,0.0,0.0,2.516896024928883e-09,3.9321871554420795e-06,2.5168959319585467e-09,3.932187094769763e-06,9.2970336290632e-17,6.06723169494232e-14,2.1397168481485096e-09,1.6114996924443403e-05,0.0074210918717151,0.0074210918717151,0.45950069427490237
0.7249000072479248,0.002151461085304618,0.0021715129259973764,4.6566128730773926e-09,2.005184069275856e-05,2.5186961405410102e-09,3.9346145968011115e-06,2.518856900834976e-09,3.934625055990182e-06,4.912054378698738e-13,4.912054378698738e-13,0.0,0.0,2.51934806350107e-09,3.9347064557659905e-06,2.519348106272846e-09,3.9347064428760354e-06,-4.277177570455315e-17,1.2889955114836916e-14,2.1372648095763225e-09,1.611713423699257e-05,0.00742207612215339,0.00742207612215339,0.45897412300109863
0.7250000238418579,0.002151456195861101,0.0021715129259973764,4.889443516731262e-09,2.005673013627529e-05,2.5208732878923e-09,3.937135261367075e-06,2.5205930676008848e-09,3.937145265808795e-06,4.931171573505089e-13,4.931171573505089e-13,0.0,0.0,2.5210862286684232e-09,3.937227575079305e-06,2.5210861847582353e-09,3.937227529060794e-06,4.391018798566293e-17,4.6018511436652244e-14,2.368357288062839e-09,1.6119502561195986e-05,0.007423166755405011,0.007423166755405011,0.48438176654634024
0.7250999808311462,0.0021514517720788717,0.0021715129259973764,4.423782229423523e-09,2.0061153918504715e-05,2.5230524336450344e-09,3.939658199669793e-06,2.52328757888165e-09,3.939668658858864e-06,4.950283347300577e-13,4.950283347300577e-13,0.0,0.0,2.523782738350633e-09,3.939751422876725e-06,2.52378260721638e-09,3.93975131166801e-06,1.3113425276212176e-16,1.1120871493244854e-13,1.89999949107289e-09,1.612140249562799e-05,0.007424041691220155,0.007424041691220155,0.4294966145565635
0.7251999974250793,0.002151446882635355,0.0021715129259973764,4.889443516731262e-09,2.0066043362021446e-05,2.525233577799213e-09,3.942183411709266e-06,2.525414766196832e-09,3.942194325645687e-06,4.969389157984117e-13,4.969389157984117e-13,0.0,0.0,2.525911702022654e-09,3.942277089663548e-06,2.5259117051126302e-09,3.942277223373123e-06,-3.0899761915836876e-18,-1.3370957427605258e-13,2.363531814708608e-09,1.6123766272357898e-05,0.007425130230321907,0.007425130230321907,0.4833948498680478
0.7253000140190125,0.002151442226022482,0.0021715129259973764,4.6566128730773926e-09,2.0070699974894524e-05,2.527416720354836e-09,3.944710897485493e-06,2.5272459680536485e-09,3.944721356674563e-06,4.988488463454621e-13,4.988488463454621e-13,0.0,0.0,2.52774468023631e-09,3.944805030187126e-06,2.527744816899994e-09,3.944804968190023e-06,-1.3666368384179783e-16,6.199710358398324e-14,2.1288681928410824e-09,1.6125894944707397e-05,0.007426110501875447,0.007426110501875447,0.4571709632873535
0.7253999710083008,0.0021514371037483215,0.0021715129259973764,5.122274160385132e-09,2.007582224905491e-05,2.529601861311903e-09,3.947240656998474e-06,2.5301638562069684e-09,3.9472515709348954e-06,5.00758289001535e-13,5.00758289001535e-13,0.0,0.0,2.5306647888356792e-09,3.947335699194809e-06,2.53066461449597e-09,3.947335632804519e-06,1.7433970933566911e-16,6.63902907868945e-14,2.5916093715494526e-09,1.61284865498601e-05,0.007427303957885621,0.007427303957885621,0.5059489770369097
0.7254999876022339,0.002151432679966092,0.0021715129259973764,4.423782229423523e-09,2.0080246031284332e-05,2.5317892227150196e-09,3.949772235500859e-06,2.5316673202269158e-09,3.94978314943728e-06,5.026670269261957e-13,5.026670269261957e-13,0.0,0.0,2.532170029212466e-09,3.949867732444545e-06,2.532169987253842e-09,3.9498678027917725e-06,4.195862407518902e-17,-7.03472272228496e-14,1.891612200211057e-09,1.6130378298839787e-05,0.007428175124231002,0.007428175124231002,0.42760065982216283
0.725600004196167,0.0021514277905225754,0.0021715129259973764,4.889443516731262e-09,2.0085135474801064e-05,2.5339785825195804e-09,3.952306542487349e-06,2.533938170401484e-09,3.95231700167642e-06,5.045750601194443e-13,5.045750601194443e-13,0.0,0.0,2.5344428777884787e-09,3.9524020394310355e-06,2.5344427454616035e-09,3.952402245537234e-06,1.3232687515185582e-16,-2.061061985618169e-13,2.3550006389427836e-09,1.6132733435370028e-05,0.007429259684448002,0.007429259684448002,0.48165003458658856
0.7257000207901001,0.0021514231339097023,0.0021715129259973764,4.6566128730773926e-09,2.008979208767414e-05,2.5361701627701905e-09,3.954842668463243e-06,2.536399090757868e-09,3.9548535823996644e-06,5.064822259509549e-13,5.064822259509549e-13,0.0,0.0,2.536905574501702e-09,3.954939074901631e-06,2.536905572983819e-09,3.954939151110218e-06,1.5178830414797062e-18,-7.62085867976321e-14,2.1197072985756904e-09,1.613485301277251e-05,0.007430235767701805,0.007430235767701805,0.4552036762237549
0.7257999777793884,0.0021514184772968292,0.0021715129259973764,4.6566128730773926e-09,2.009444870054722e-05,2.5383639634668498e-09,3.957381068175891e-06,2.5386581725683754e-09,3.9573924368596636e-06,5.083889038914879e-13,5.083889038914879e-13,0.0,0.0,2.539166432669049e-09,3.957478384108981e-06,2.539166561472267e-09,3.95747831767169e-06,-1.2880321809127793e-16,6.643729095107175e-14,2.1174464404083437e-09,1.6136970316438237e-05,0.0074312108038806736,0.0074312108038806736,0.45471816062927245
0.7258999943733215,0.002151413820683956,0.0021715129259973764,4.6566128730773926e-09,2.0099105313420296e-05,2.5405597625649534e-09,3.959921286877943e-06,2.5403168457671654e-09,3.959932655561715e-06,5.102945518399571e-13,5.102945518399571e-13,0.0,0.0,2.540827104269283e-09,3.960019057558384e-06,2.5408271403190054e-09,3.960019144812009e-06,-3.604972223514302e-17,-8.725362537928506e-14,2.1157857688081094e-09,1.6139086255861912e-05,0.007432185211814581,0.007432185211814581,0.4543615341186523
0.7260000109672546,0.002151409164071083,0.0021715129259973764,4.6566128730773926e-09,2.0103761926293373e-05,2.5427580041537112e-09,3.9624642340641e-06,2.5429496286477615e-09,3.9624756027478725e-06,5.121993866367969e-13,5.121993866367969e-13,0.0,0.0,2.5434618855513236e-09,3.962562459491892e-06,2.5434618280343983e-09,3.9625626066400436e-06,5.751692525035601e-17,-1.4714815178379316e-13,2.113150987526069e-09,1.614119946680148e-05,0.007433158363258568,0.007433158363258568,0.4537957191467285
0.7261000275611877,0.0021514042746275663,0.0021715129259973764,4.889443516731262e-09,2.0108651369810104e-05,2.5449582441439134e-09,3.965009000239661e-06,2.5446504903214873e-09,3.965020368923433e-06,5.141034082820073e-13,5.141034082820073e-13,0.0,0.0,2.5451645235818887e-09,3.965107680414803e-06,2.5451645937297693e-09,3.965107771233773e-06,-7.014788055981214e-17,-9.081897001339502e-14,2.3442789931493735e-09,1.61435436893953e-05,0.007434237897515884,0.007434237897515884,0.47945721944173175
0.7261999845504761,0.002151399850845337,0.0021715129259973764,4.423782229423523e-09,2.0113075152039528e-05,2.5471607045801647e-09,3.967556494899327e-06,2.5469577558112633e-09,3.967566954088397e-06,5.160063999351538e-13,5.160063999351538e-13,0.0,0.0,2.547473787473109e-09,3.967655175074469e-06,2.5474737622111984e-09,3.9676552449959845e-06,2.5261910618912253e-17,-6.992151523982316e-14,1.876308441950414e-09,1.614541997696506e-05,0.007435101943751711,0.007435101943751711,0.4241412313360917
0.7263000011444092,0.0021513947285711765,0.0021715129259973764,5.122274160385132e-09,2.0118197426199913e-05,2.5493653854624654e-09,3.9701058085483965e-06,2.549434441334597e-09,3.970116722484818e-06,5.179086868568883e-13,5.179086868568883e-13,0.0,0.0,2.549952471397887e-09,3.970205398218241e-06,2.549952350021454e-09,3.970205197346006e-06,1.2137643320975222e-16,2.0087223459699976e-13,2.5723216889872447e-09,1.6147992027981672e-05,0.00743628639491745,0.00743628639491745,0.5021835240450773
0.7264000177383423,0.0021513900719583035,0.0021715129259973764,4.6566128730773926e-09,2.012285403907299e-05,2.55157250883542e-09,3.97265739593422e-06,2.551122424421237e-09,3.972667855123291e-06,5.198098895764502e-13,5.198098895764502e-13,0.0,0.0,2.5516422308413667e-09,3.9727569856040645e-06,2.5516422343108136e-09,3.972756839580317e-06,-3.469446951953614e-18,1.4602374773356507e-13,2.104970642236026e-09,1.6150097053468926e-05,0.007437255776891672,0.007437255776891672,0.4520390033721924
0.7264999747276306,0.0021513854153454304,0.0021715129259973764,4.6566128730773926e-09,2.0127510651946068e-05,2.5537818526544243e-09,3.975211257056799e-06,2.5539232950677615e-09,3.975221716245869e-06,5.217100623039483e-13,5.217100623039483e-13,0.0,0.0,2.5544448778447304e-09,3.975311301473994e-06,2.5544450051300654e-09,3.975311284585447e-06,-1.2728533504979822e-16,1.688854693707208e-14,2.102167995232662e-09,1.6152199350472074e-05,0.007438223902375973,0.007438223902375973,0.4514371395111084
0.7265999913215637,0.0021513805259019136,0.0021715129259973764,4.889443516731262e-09,2.01324000954628e-05,2.5559936389640825e-09,3.977766937168781e-06,2.556024503164167e-09,3.977777851105202e-06,5.23609150829274e-13,5.23609150829274e-13,0.0,0.0,2.5565480843425803e-09,3.9778678910806775e-06,2.5565481123149963e-09,3.977867832697762e-06,-2.7972416050126014e-17,5.838291564200281e-14,2.332895432388682e-09,1.615453220438212e-05,0.007439298201258618,0.007439298201258618,0.477129027957008
0.7267000079154968,0.0021513761021196842,0.0021715129259973764,4.423782229423523e-09,2.0136823877692223e-05,2.558207867764395e-09,3.980325345764868e-06,2.5584754315133296e-09,3.980336259701289e-06,5.255073719928616e-13,5.255073719928616e-13,0.0,0.0,2.559000789048582e-09,3.980426754424116e-06,2.5590009388853224e-09,3.980426833636647e-06,-1.4983674023749671e-16,-7.921253154682907e-14,1.8647814403749408e-09,1.6156397123268107e-05,0.007440157012119773,0.007440157012119773,0.42153554213674443
0.7268000245094299,0.0021513712126761675,0.0021715129259973764,4.889443516731262e-09,2.0141713321208954e-05,2.5604243170107566e-09,3.982885573350359e-06,2.56096188699928e-09,3.982896942034131e-06,5.274043463239508e-13,5.274043463239508e-13,0.0,0.0,2.561489242935977e-09,3.982988346251659e-06,2.561489291345604e-09,3.982988322927993e-06,-4.840962700147777e-17,2.332366630153392e-14,2.327954273795285e-09,1.6158724974957295e-05,0.0074412290074375624,0.0074412290074375624,0.47611845107305617
0.7268999814987183,0.0021513663232326508,0.0021715129259973764,4.889443516731262e-09,2.0146602764725685e-05,2.5626429867031675e-09,3.985448529419955e-06,2.5626849531334983e-09,3.985459898103727e-06,5.293002906629762e-13,5.293002906629762e-13,0.0,0.0,2.5632140854270347e-09,3.985551757068606e-06,2.5632142534241613e-09,3.985551537181417e-06,-1.679971266266289e-16,2.1988718913848503e-13,2.3262294313042275e-09,1.616105100765708e-05,0.007442300165095404,0.007442300165095404,0.47576568240211126
0.7269999980926514,0.0021513618994504213,0.0021715129259973764,4.423782229423523e-09,2.015102654695511e-05,2.5648643209308375e-09,3.9880133044789545e-06,2.5648938528632925e-09,3.988024673162727e-06,5.311950423796119e-13,5.311950423796119e-13,0.0,0.0,2.565424983558273e-09,3.988116986874957e-06,2.565425047905672e-09,3.988116962229323e-06,-6.434739893701469e-17,2.4645634010445495e-14,1.8583572458652498e-09,1.6162909560080152e-05,0.007443156044146743,0.007443156044146743,0.4200833471197831
0.7271000146865845,0.002151356777176261,0.0021715129259973764,5.122274160385132e-09,2.0156148821115494e-05,2.5670880976491617e-09,3.990580353274709e-06,2.5673170256368394e-09,3.990592176705832e-06,5.330886556839665e-13,5.330886556839665e-13,0.0,0.0,2.5678501547332644e-09,3.9906849451654125e-06,2.5678501142925234e-09,3.990684812343615e-06,4.0440741033709315e-17,1.3282179734996945e-13,2.5544240056518674e-09,1.616546387595008e-05,0.007444332328127994,0.007444332328127994,0.498689434745095
0.7271999716758728,0.002151352120563388,0.0021715129259973764,4.6566128730773926e-09,2.016080543398857e-05,2.569314094813535e-09,3.993149675807217e-06,2.5692652450004516e-09,3.993161044490989e-06,5.349812389962572e-13,5.349812389962572e-13,0.0,0.0,2.569800150453716e-09,3.993254722445272e-06,2.569800226239448e-09,3.993254612569855e-06,-7.578573185673676e-17,1.0987541731083449e-13,2.0868127226236766e-09,1.61675507115433e-05,0.0074452933335027414,0.0074452933335027414,0.4481396198272705
0.7272999882698059,0.002151347231119871,0.0021715129259973764,4.889443516731262e-09,2.0165694877505302e-05,2.5715429785577726e-09,3.99572127207648e-06,2.571553636698809e-09,3.995732640760252e-06,5.368721960052891e-13,5.368721960052891e-13,0.0,0.0,2.5720905405535177e-09,3.995826773461886e-06,2.5720905088948143e-09,3.995826703078749e-06,3.165870343657673e-17,7.038313633761549e-14,2.3173529761777445e-09,1.6169868104043417e-05,0.007446360512275833,0.007446360512275833,0.47395024980817524
0.727400004863739,0.002151342574506998,0.0021715129259973764,4.6566128730773926e-09,2.017035149037838e-05,2.5737740827480593e-09,3.9982951420824975e-06,2.5735131803372724e-09,3.99830651076627e-06,5.387622856525831e-13,5.387622856525831e-13,0.0,0.0,2.5740518605488205e-09,3.998400643467903e-06,2.574051942622925e-09,3.998400755021372e-06,-8.207410445715269e-17,-1.115534692004423e-13,2.082561012528572e-09,1.6171950846910477e-05,0.007447319632915699,0.007447319632915699,0.44722657203674315
0.7275000214576721,0.002151337917894125,0.0021715129259973764,4.6566128730773926e-09,2.0175008103251457e-05,2.57600807351821e-09,4.000870831077918e-06,2.5760151789455676e-09,4.0008821997616906e-06,5.406510200471615e-13,5.406510200471615e-13,0.0,0.0,2.57655585755856e-09,4.000977241958026e-06,2.576555829965615e-09,4.000977310851338e-06,2.7592945289756088e-17,-6.889331210954653e-14,2.0800570155188325e-09,1.617403086129343e-05,0.0074482774970656435,0.0074482774970656435,0.4466888427734375
0.7275999784469604,0.002151333261281252,0.0021715129259973764,4.6566128730773926e-09,2.0179664716124535e-05,2.57824428473441e-09,4.003449248557445e-06,2.5781370371902312e-09,4.003460617241217e-06,5.425385618193501e-13,5.425385618193501e-13,0.0,0.0,2.578679492160063e-09,4.003556114184903e-06,2.5786795757520506e-09,4.00355599042709e-06,-8.359198749863239e-17,1.23757812977882e-13,2.0779333809173295e-09,1.617610860193963e-05,0.007449234314140654,0.007449234314140654,0.44623279571533203
0.7276999950408936,0.002151328371837735,0.0021715129259973764,4.889443516731262e-09,2.0184554159641266e-05,2.580483160485869e-09,4.0060294850263745e-06,2.5803901237964055e-09,4.006040853710147e-06,5.444248567590404e-13,5.444248567590404e-13,0.0,0.0,2.5809345771676817e-09,4.006136805401184e-06,2.5809345486531646e-09,4.006136924975743e-06,2.8514517136368767e-17,-1.1957455950281594e-13,2.3085089395635805e-09,1.6178417354240082e-05,0.0074502975140289945,0.0074502975140289945,0.47214144752139137
0.7278000116348267,0.0021513234823942184,0.0021715129259973764,4.889443516731262e-09,2.0189443603157997e-05,2.5827247007725873e-09,4.0086124499794096e-06,2.5830053651532126e-09,4.008623818663182e-06,5.463097422359064e-13,5.463097422359064e-13,0.0,0.0,2.583551594881328e-09,4.0087206798489206e-06,2.5835516748954485e-09,4.008720476650639e-06,-8.001412032943023e-17,2.0319828193785016e-13,2.305891921849934e-09,1.6180722923309077e-05,0.007451359248012427,0.007451359248012427,0.471606209164574
0.7279000282287598,0.0021513185929507017,0.0021715129259973764,4.889443516731262e-09,2.019433304667473e-05,2.5849689055945646e-09,4.011197233921848e-06,2.5852922025393354e-09,4.011209057352971e-06,5.481935435106e-13,5.481935435106e-13,0.0,0.0,2.5858404306688954e-09,4.011306373286061e-06,2.585840396082846e-09,4.0113063170467215e-06,3.458604930228759e-17,5.623933952678172e-14,2.303603086062367e-09,1.6183026673388667e-05,0.0074524201443359125,0.0074524201443359125,0.47113809131440665
0.7279999852180481,0.0021513141691684723,0.0021715129259973764,4.423782229423523e-09,2.0198756828904152e-05,2.587215774951801e-09,4.013784746348392e-06,2.5873267972542635e-09,4.013796569779515e-06,5.500757184820348e-13,5.500757184820348e-13,0.0,0.0,2.587876801740663e-09,4.013894340459956e-06,2.5878768729727455e-09,4.013894193919694e-06,-7.123208273229764e-17,1.4654026164853716e-13,1.8359054276828601e-09,1.6184862488444196e-05,0.007453265552637907,0.007453265552637907,0.41500809318140935
0.7281000018119812,0.0021513092797249556,0.0021715129259973764,4.889443516731262e-09,2.0203646272420883e-05,2.5894653088442965e-09,4.01637407776434e-06,2.58915844320029e-09,4.016385446448112e-06,5.519567008310799e-13,5.519567008310799e-13,0.0,0.0,2.5897104460881337e-09,4.016484126623254e-06,2.589710399901121e-09,4.016483904319595e-06,4.618701254788249e-17,2.2230365894052072e-13,2.2997330706431285e-09,1.618716214579763e-05,0.007454324564226511,0.007454324564226511,0.4703465870448521
0.7282000184059143,0.002151304390281439,0.0021715129259973764,4.889443516731262e-09,2.0208535715937614e-05,2.591717729316656e-09,4.018965682917042e-06,2.591503900362113e-09,4.018977051600814e-06,5.538363279274094e-13,5.538363279274094e-13,0.0,0.0,2.5920576796067962e-09,4.019075731775956e-06,2.5920577366900406e-09,4.019075962056285e-06,-5.708324438136181e-17,-2.3028032914107445e-13,2.297385837124466e-09,1.6189459984161658e-05,0.007455382738155166,0.007455382738155166,0.4698665255591983
0.7282999753952026,0.002151299500837922,0.0021715129259973764,4.889443516731262e-09,2.0213425159454346e-05,2.5939725922796697e-09,4.021559561806498e-06,2.594113590603797e-09,4.021571385237621e-06,5.557145997710233e-13,5.557145997710233e-13,0.0,0.0,2.5946693682499244e-09,4.021670520160114e-06,2.594669305203568e-09,4.021670631361489e-06,6.304635633003208e-17,-1.1120137454492763e-13,2.2947741484813378e-09,1.619175463929423e-05,0.007456439446178915,0.007456439446178915,0.46933237711588544
0.7283999919891357,0.0021512950770556927,0.0021715129259973764,4.423782229423523e-09,2.021784894168377e-05,2.5962303418225474e-09,4.02415616918006e-06,2.5965676275774285e-09,4.024167992611183e-06,5.575915163619216e-13,5.575915163619216e-13,0.0,0.0,2.5971254036250002e-09,4.024267582281027e-06,2.5971252190937905e-09,4.024267756580583e-06,1.8453120975703285e-16,-1.7429955573880452e-13,1.8266568257985227e-09,1.6193581359402742e-05,0.007457280666181172,0.007457280666181172,0.41291743830630656
0.7285000085830688,0.002151290187612176,0.0021715129259973764,4.889443516731262e-09,2.02227383852005e-05,2.598490977945289e-09,4.026754595543025e-06,2.5985136264949915e-09,4.026766418974148e-06,5.59466969279887e-13,5.59466969279887e-13,0.0,0.0,2.5990729568547977e-09,4.026866918138694e-06,2.5990730934642714e-09,4.026866829674047e-06,-1.3660947373317356e-16,8.846464701869937e-14,2.2903705598764645e-09,1.6195871467061806e-05,0.007458335280055051,0.007458335280055051,0.46843174525669645
0.728600025177002,0.002151285298168659,0.0021715129259973764,4.889443516731262e-09,2.0227627828717232e-05,2.60075427860329e-09,4.029355295642745e-06,2.600662352136851e-09,4.029367119073868e-06,5.613412295754627e-13,5.613412295754627e-13,0.0,0.0,2.6012236808981015e-09,4.029468072985765e-06,2.6012236933664265e-09,4.0294680533674134e-06,-1.2468324983583301e-17,1.9618351166956084e-14,2.2882198358331607e-09,1.6198159755731467e-05,0.007459389056268983,0.007459389056268983,0.46799187433151973
0.7286999821662903,0.0021512804087251425,0.0021715129259973764,4.889443516731262e-09,2.0232517272233963e-05,2.60302068788576e-09,4.031958269479219e-06,2.602942750229431e-09,4.031970092910342e-06,5.632140804082142e-13,5.632140804082142e-13,0.0,0.0,2.603506077392126e-09,4.03207150156959e-06,2.6035059643098393e-09,4.032071559331723e-06,1.1308228659023811e-16,-5.77621336652896e-14,2.2859374393391363e-09,1.6200445770664373e-05,0.00746044178540798,0.00746044178540798,0.4675250734601702
