z_m,x_focus_cm,IR_max_z,delta_n_rot_max_z,delta_n_rot_applied_max_z,dphi_rot_max_abs_z,dphi_rot_applied_max_abs_z,alpha_R_raw_max_z,alpha_R_applied_max_z
1.2007499933242798,25.074999332427982,2.8754537611264e+16,1.3802642362392703e-09,1.3802642362392703e-09,1.0843496056622826e-06,1.0843496056622826e-06,0.0014412141172215343,0.0014412141172215343
1.200850009918213,25.085000991821293,2.8709498436714496e+16,1.378040681565551e-09,1.378040681565551e-09,1.08260280740069e-06,1.08260280740069e-06,0.0014400070067495108,0.0014400070067495108
1.200950026512146,25.095002651214603,2.866443778732851e+16,1.3758146844011776e-09,1.3758146844011776e-09,1.080854076462856e-06,1.080854076462856e-06,0.0014388011768460274,0.0014388011768460274
1.201050043106079,25.105004310607914,2.861940935019725e+16,1.373587688036082e-09,1.373587688036082e-09,1.0791044360303204e-06,1.0791044360303204e-06,0.0014375969767570496,0.0014375969767570496
1.2011499404907227,25.11499404907227,2.857441956777165e+16,1.3713621349609184e-09,1.3713621349609184e-09,1.0773560461529996e-06,1.0773560461529996e-06,0.0014363944064825773,0.0014363944064825773
1.2012499570846558,25.12499570846558,2.852950279979008e+16,1.369137803131082e-09,1.369137803131082e-09,1.0756086794572184e-06,1.0756086794572184e-06,0.001435193233191967,0.001435193233191967
1.2013499736785889,25.13499736785889,2.848466119373619e+16,1.3669166909480168e-09,1.3669166909480168e-09,1.0738637001850293e-06,1.0738637001850293e-06,0.0014339943882077932,0.0014339943882077932
1.201449990272522,25.1449990272522,2.843986897980621e+16,1.3646941354750197e-09,1.3646941354750197e-09,1.072117584044463e-06,1.072117584044463e-06,0.0014327986864373088,0.0014327986864373088
1.201550006866455,25.15500068664551,2.839509179826176e+16,1.3624691375113684e-09,1.3624691375113684e-09,1.0703696489144932e-06,1.0703696489144932e-06,0.0014316055458039045,0.0014316055458039045
1.2016500234603882,25.165002346038822,2.8350235159822336e+16,1.3602408088786433e-09,1.3602408088786433e-09,1.0686190989872557e-06,1.0686190989872557e-06,0.0014304150827229023,0.0014304150827229023
1.2017500400543213,25.175004005432132,2.830531624435712e+16,1.3580041535732335e-09,1.3580041535732335e-09,1.0668619552234304e-06,1.0668619552234304e-06,0.0014292271807789803,0.0014292271807789803
1.2018500566482544,25.185005664825443,2.8260204055363584e+16,1.355754619680738e-09,1.355754619680738e-09,1.0650946933310479e-06,1.0650946933310479e-06,0.0014280426548793912,0.0014280426548793912
1.201949954032898,25.1949954032898,2.8214911477743616e+16,1.3534914300450396e-09,1.3534914300450396e-09,1.0633166311890818e-06,1.0633166311890818e-06,0.0014268599916249514,0.0014268599916249514
